14:57|14:57|"principal–agent problem Kathleen M. Eisenhardt (1989), “Agency Theory: An Assessment and Review,” The Academy of Management Review, 14:57–74. John M. Darley (2010), “Constructive and Destructive Obedience: A Taxonomy of Principal-Agent Relationships,” Journal of Social Issues, 41:124–54."|"Liars and Outliers"|"Bruce Schneier"
16:41|16:41|"Moral pressure is Maurice Punch (2000), “Suite Violence: Why Managers Murder and Corporations Kill,” Crime, Law & Social Change, 33:243–80. Jenny White, Albert Bandura, and Lisa A. Bero (2009), “Moral Disengagement in the Corporate World,” Accountability in Research, 16:41–74. Jennifer J. Kish-Gephart, David A. Harrison, and Linda Klebe Trevino (2010), “Bad Apples, Bad Cases, and Bad Barrels: Meta-Analytic Evidence About Sources of Unethical Decisions at Work,” Journal of Applied Psychology, 95:1–3."|"Liars and Outliers"|"Bruce Schneier"
"ap 02:51"|2:51|"There's social proof Herbert C. Kelman (1958), “Compliance, Identification, and Internalization: Three Processes of Attitude Change,” Journal of Conflict Resolution, 2:51–60."|"Liars and Outliers"|"Bruce Schneier"
21:10|21:10|"used to be smaller John Stopford (1998), “Multinational Corporations,” Foreign Policy, 113:12–24. Gardiner C. Means (1931), “The Growth in the Relative Importance of the Large Corporation in American Economic Life,” The American Economic Review, 21:10–42."|"Liars and Outliers"|"Bruce Schneier"
"ap 06:17"|6:17|"hackers to find Ron Rosenbaum (Oct 1971), “Secrets of the Little Blue Box,” Esquire, 117–25, 222–36. Gary D. Robson (Spring 2004), “The Origins of Phreaking,” Blacklisted 411, 6:17–23."|"Liars and Outliers"|"Bruce Schneier"
"ap 09:49"|9:49|"Others posit Christopher McCarty, Peter D. Killworth, H. Russell Bernard, Eugene C. Johnsen, and Gene A. Shelley (2000), “Comparing Two Methods for Estimating Network Size,” Human Organization, 60:28–39. H. Russell Bernard, Gene Ann Shelley, and Peter Killworth (1987), “How Much of a Network Does the GSS and RSW Dredge Up?” Social Networks, 9:49–63."|"Liars and Outliers"|"Bruce Schneier"
"ap 11:27"|11:27|"In many societies Rebecca L. Bliege Bird and Douglas W. Bird (1997), “Delayed Reciprocity and Tolerated Theft: The Behavioral Ecology of Food-Sharing Strategies,” Current Anthropology, 38:49–78. Serge Bahuchet (1990), “Food Sharing Among the Pygmies of Central Africa,” African Study Monographs, 11:27–53. Catherline Feeley (2011), “The Host's Dilemma: Game Theory and Homeric Hospitality,” Classical Association of Canada Annual Meeting, Vancouver, Canada, 11 May 2002, unpublished conference paper."|"Liars and Outliers"|"Bruce Schneier"
"ap 03:32"|3:32|"far more philandering Simon C. Griffith, Ian P. Owens, and Katherine A. Thuman (2002), “Extra Pair Paternity in Birds: A Review of Interspecific Variation and Adaptive Function,” Molecular Ecology, 11:2195–212. Anna Dubiec (2009), “Avian Infidelity,” Research in Progress: Behavioral Ecology, 3:32–4."|"Liars and Outliers"|"Bruce Schneier"
"ap 07:49"|7:49|"systems of regulation Susan Jane Buck Cox (1985), “No Tragedy on the Commons,” Environmental Ethics, 7:49–62."|"Liars and Outliers"|"Bruce Schneier"
19:49|19:49|"believe in free will Kathleen D. Vohs and Jonathan W. Schooler (2008), “The Value of Believing in Free Will: Encouraging a Belief in Determinism Increases Cheating,” Psychological Science, 19:49–54"|"Liars and Outliers"|"Bruce Schneier"
"ap 01:43"|1:43|"believe in predestination Tyler F. Stillman, Roy F. Baumeister, Kathleen D. Vohs, Nathaniel M. Lambert, Frank D. Fincham, and Lauren E. Brewer (2010), “Personal Philosophy and Personnel Achievement: Belief in Free Will Predicts Better Job Performance,” Social Psychological & Personality Science, 1:43–50."|"Liars and Outliers"|"Bruce Schneier"
16:41|16:41|"breeding females James Acheson and Roy Gardner (2011), “The Evolution of the Maine Lobster V-Notch Practice: Cooperation in a Prisoner's Dilemma Game,” Ecology & Society, 16:41."|"Liars and Outliers"|"Bruce Schneier"
"ap > 02:00"|"after two"|"Whooping cough (otherwise known as pertussis) is a good example. It's both almost entirely preventable and almost entirely untreatable. Early in the 20th century, before the establishment of widespread vaccination programs, it was one of the most feared illnesses, and it remains a significant cause of death in developing countries. Compared to other vaccines, the pertussis vaccine isn't actually very effective at conferring immunity to any one individual. The stan-dard infant schedule calls for four shots. After the first shot, about 30% become immune; after two, 50%; and even after all four shots have been administered, only about 90% of individuals have enough antibodies to fight off the disease."|"Liars and Outliers"|"Bruce Schneier"
00:00|midnight|"Economies of scale. He can buy his ingredients in bulk and streamline his production processes.
Depth. More sandwich options.
Size. Larger or smaller sandwiches.
Time. Breakfast sandwiches or sandwiches for midnight snacks.
Scope. Sandwich-like things, such as hot dogs, bagels, wraps, and muffins.
Accessories. Chips and sodas, groceries.
Service. Sandwich subscriptions, delivery, free wi-fi to go along with the sandwiches.

All this makes it much more difficult to enforce the basic societal dilemmas of a market economy. On the face of it, as a seller diversifies, he is now stuck in multiple different societal dilemmas: one with the other sandwich sellers in the market, and another with—for example—chip sellers. But by tying the two products together, perhaps selling a sandwich and chips together, or offering a once-a-week chip subscription with the purchase of a sandwich subscription, he is able to play the two societal dilemmas off each other, taking advantage of both."|"Liars and Outliers"|"Bruce Schneier"
