"ap 11:37"|11.37|"ACOETES (a-kee‘-teez): Arcadian, armor-bearer of King Evander, comrade-in-arms of Pallas (3), whom he treats as a foster son, 11.37."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 03:23"|3.23|"AENUS (ee‘-nus): Thracian colony putatively named after Aeneas, who was its founder, 3.23. See Williams, 1962, note 3.18."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 10:35"|10.35|"AETOLIAN (ee-toh‘-li-an): 10.35, like Diomedes, a native of AETOLIA (ee-toh’-li-a), a region in northwestern Greece, 11.287."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 04:47"|4.47|"AFRICA: referring mainly, in the Aeneid, to Libya, a northern region of the continent, 4.47."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:51"|1.51|"AJAX (ay‘-jaks): Greek, son of Oileus, Oilean or Little Ajax, at Troy the commander of the Locrian contingent. For ravishing Cassandra in the Trojan temple of Minerva, the goddess destroyed him and his fleet on the homeward run from Troy, 1.51. See Note 1.49-55 and Odyssey 4.560-73."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 10:17"|10.17|"ALPS: the great mountain range of central Europe, 10.17. See Introduction, p. 26."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 06:24"|6.24|"ANDROGEOS (ayn-dro‘-je-os): (1) Greek captain killed at the fall of Troy, 2.463. (2) Son of Minos the king of Crete; when the Athenians murdered Androgeos, his father demanded in restitution the yearly sacrifice to the Minotaur of seven Athenian girls and seven boys, 6.24."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 04:11"|4.11|"ANNA (an‘-a): sister of Dido, who attempts to intercede between Dido and Aeneas, 4.11."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 08:54"|8.54|"ARCADIANS (ar-kay‘-di-anz): 8.54, inhabitants of ARCADIA (ar-kay’-di-a), a region in the rugged central Peloponnese where Evander was born, 8.113. It is treated by Virgil in his Eclogues as the place of origin of pastoral poetry."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:30"|1.30|"ARGOS (ar‘-gos): 1.30, city or district in the northeastern Peloponnese, or the general region of the Achaeans, mainland Greece, inhabited by the ARGIVE (ar’-geyev) people, 1.50."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:50"|1.50|"ARGOS (ar‘-gos): 1.30, city or district in the northeastern Peloponnese, or the general region of the Achaeans, mainland Greece, inhabited by the ARGIVE (ar’-geyev) people, 1.50."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 10:34"|10.34|"
ARPI (ayr‘-pi): alternative name for Argyripa, 10.34.
"|"The Aeneid [Trans. Fagles]"|Virgil
"ap 04:55"|4.55|"BARCAN (bar‘-kan): of a Libyan people inhabiting the city of Barce, and known for their marauding ways, 4.55."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:15"|1.15|"CARTHAGE (kar‘-thage): capital city of Phoenician exiles, led by Dido, who settled them in northern Libya, a nation greatly favored by Juno, and later to become the mortal enemies of Rome in the Punic Wars, 1.15. See Introduction, passim."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 09:12"|9.12|"CORYTHUS (ko‘-ri-thus): (1) town in Etruria, a potential ally of Aeneas, 3.209. (2) Founder of the Etrurian town, 9.12."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 05:47"|5.47|"CRINISUS (kri-nee‘-sus): river in Sicily and its god; father of Acestes, king of Sicily, 5.47."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 06:16"|6.16|"DAEDALUS (dee‘-da-lus): “the fabulous artificer,” in Joyce’s phrase, in the service of Minos, king of Crete, for whom he built the famous labyrinth, 6.16."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 06:43"|6.43|"DEIPHOBE (dee-i‘-fo-bee): the Sibyl of Cumae, daughter of Glaucus (2), and Aeneas’ guide to the Underworld, 6.43."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 03:24"|3.24|"DIOMEDES (deye-o-mee‘-deez): Greek, son of Tydeus, king of Argos, founder of Argyripa, later called Arpi, in Apulia (see RHESUS for Diomedes’ capture of Rhesus’ Thracian horses), 1.116. For Diomedes’ capture, with Ulysses, of the horses, see Iliad 10.528-670. For Diomedes’ outraging of Pallas Athena during the Trojan War, see PALLADIUM and Note 2.211; for his wounding of Venus in combat and his subsequent punishment, see Notes 11.315-36, 11.335-36.
DIONE (di-oh‘-nee): goddess, mother of Venus, 3.24.
"|"The Aeneid [Trans. Fagles]"|Virgil
"ap 07:40"|7.40|"ERATO (e‘-ra-toh): the Muse of love, one of the nine Muses, she is invoked at the start of Book 7, because the second half of the Aeneid involves, in part, Turnus’ efforts to wrest his expected bride, Lavinia, from the claims of Aeneas, 7.40. See Introduction, p. 19."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 05:29"|5.29|"ERYX (e‘-riks): (1) mountain and town in the northwestern corner of Sicily, 1.684. (2) Son of Venus and Butes (2), half-brother of Aeneas; king of Sicily, champion boxer killed by Hercules in a legendary bout, 5.29."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 08:55"|8.55|"EVANDER (ee-van‘-der): son of Mercury and Carmentis, king who migrated from Arcadia with his people to found the city of Pallanteum on the site of Rome; host to Aeneas and his Trojans, and father of Pallas (3), who becomes Aeneas’ comrade, 8.55. See Note 8.54-57 and Introduction, p. 16."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:21"|1.21|"FATES: the three Parcae were visualized as three women spinning thread, a normal household occupation for women in antiquity, and the thread was a human life. Shortly after Homer they were given names: Clotho (“Spinner”), Lachesis (“Allotter”—she decides how long the thread should be), and Atropos (“one who cannot be turned back”), who cuts the thread. In general, these shadowy but potent figures ultimately control the destiny of mortals, 1.1, 1.21."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 07:52"|7.52|"FAUNUS (faw‘-nus): Roman deity often identified with Pan. He was son of Picus and the Latian nymph Marica; father of King Latinus, 7.52."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 04:52"|4.52|"GAETULIAN (geye-tool‘-yan): of a northern African tribe that settled in Morocco, 4.52."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 09:34"|9.34|"GANGES (gan‘-jeez): river in India, flowing down from the Himalayas and emptying into the Bay of Bengal, 9.34."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:35"|1.35|"GANYMEDE (ga‘-ni-meed): one of three sons of Tros, the first king of Troy; “the handsomest mortal man on earth” (Iliad 20.269), snatched away for his beauty by the eagle of Jupiter and made immortal as the cup-bearer of Jupiter and the other gods, 1.35. See Introduction, p. 17."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:38"|1.38|"
GREEKS: 1.38, and GREEK, their effects, 1.116. See ACHAEANS.
"|"The Aeneid [Trans. Fagles]"|Virgil
"ap 04:47"|4.47|"IARBAS (i-ayr‘-bas): African warlord, son of Jupiter Hammon, rebuffed by Dido in his advances toward her, 4.47."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 06:37"|6.37|"ICARUS (i‘-ka-rus): son of Daedalus who, attempting to flee from the Cretan labyrinth by flying on artificial wings, soared too near the sun; it melted the wax that fastened the feathers and—as Auden saw him, “amazing, a boy falling out of the sky”—he dropped into the Aegean Sea and drowned, 6.37."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:15"|1.15|"ITALIAN: 1.3, of Italy, 1.15; Italians, people of the region, 1.130. See HESPERIA, and Introduction, passim."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:52"|1.52|"JANUS (jay‘-nus): ancient two-headed Italian god of crossings, entrances and beginnings, facing left and right, equally toward the past and toward the future, 7.206.
JOVE (johv): (Zeus) alternative name for Jupiter, 1.52.
"|"The Aeneid [Trans. Fagles]"|Virgil
"ap 02:51"|2.51|"LAOCOÖN (lay-o‘-ko-on): Trojan, priest of Neptune, who opposed the admittance of the Trojan horse into the city and was strangled by sea-serpents, 2.51. See Note 2.259."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:26"|1.26|"LIBYA (li‘-bi-ya): region of northern Africa that faces the Mediterranean Sea; Carthage was its capital, 1.26. LIBYAN (li’-bi-yan): belonging to the region, 1.457."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 03:18"|3.18|"LYCURGUS (li-kur‘-gus): son of Dryas, king of Thrace, he attacked Dionysus and was blinded by Jupiter in turn, 3.18."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 07:52"|7.52|"MARICA (ma-ree‘-ka): Latian water-nymph, mother by Faunus of King Latinus, 7.52."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:49"|1.49|"MINERVA (mi-ner‘-va): (Athena), goddess, daughter of Jupiter, defender of the Greeks. A patron of human ingenuity and resourcefulness, whether exemplified by handicrafts, such as spinning and weaving, or by skill in human relations, or in battle. She joins Neptune and Venus to represent Roman divinity at the battle of Actium, 1.49. Minerva’s “temple on the heights” (3.620) refers to Castrum Minervae, a site at the heel of Italy sacred to the goddess, where Aeneas, taking the shortest route by sea from Greece, makes his first Italian landfall. See CERAUNIA."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 06:17"|6.17|"MINOS (meye‘-nos): son of Jupiter and Europa, king of Crete, father of Deucalion, a formidable judge in the Underworld, 6.17."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 06:31"|6.31|"MINOTAUR (min‘-o-tawr): half man, half bull, issue of Pasiphaë, wife of Minos, and a bull; and killed by Theseus, 6.31. See LABYRINTH."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 04:53"|4.53|"NUMIDIANS (noo-mi‘-di-anz): nomadic North African tribe of daring bareback riders, 4.53."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:51"|1.51|"
OILEUS (oh-eye‘-lyoos): Locrian king, father of Little Ajax, 1.51.
"|"The Aeneid [Trans. Fagles]"|Virgil
"ap 09:10"|9.10|"PALATINE (pa‘-la-teyen): one of Rome’s seven hills, the site of Augustus’ home in the city, 9.10."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 08:57"|8.57|"PALLANTEUM (pay-layn‘-tee-um): Evander’s first, Arcadian city, named for Pallas (2), son of Lycaon and forebear of Evander; next, the name of Evander’s Etruscan city built on the Palatine hill, a prefiguration of Rome itself, 8.57."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 08:54"|8.54|"PALLAS (pa‘-las): (1) an epithet of the Greek goddess Athena, who is equivalent to Minerva in the Roman pantheon, 1.580. (2) A legendary king of Arcadia, grandfather of Evander, 8.54. (3) Son of Evander, comrade of Aeneas, killed by Turnus, who strips the sword-belt from his body, 8.117."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:34"|1.34|"PARIS (pa‘-ris): Trojan, son of Priam and Hecuba, who abducted Helen from Menelaus in Lacedaemon, and started the Trojan War, 1.34. See Note 7.375-77 and Introduction, p. 17."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 06:30"|6.30|"PASIPHAË (pa-si‘-fa-ee): wife of Minos, the king of Crete, 6.30. See MINOTAUR."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 07:53"|7.53|"PICUS (pee‘-kus): son of Saturn, father of Faunus, transformed into a wood-pecker (picus in Latin) by Circe who, stung by his rebuff of her advances, covered his wings with color, 7.53."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 03:53"|3.53|"POLYDORUS (po-li-doh‘-rus): Trojan, son of Priam, who placed him under the guardianship of king Polymestor of Thrace; when Priam’s fortunes failed, Polymestor took Polydorus’ treasure together with his life, 3.53."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:41"|1.41|"ROME: 1.8, capital city of the ROMAN Empire, its people and their effects, 1.41. See Introduction, passim."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:18"|1.18|"SAMOS (sam‘-os): island off the central coast of Asia Minor, opposite Ephesus and famous for its temple to Juno, 1.18."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:37"|1.37|"SATURN (sa‘-turn): (Cronos), the Sower, legendary, apotheosized king of Latium, god of agriculture and of civilization in general, who established and presided over the Age of Gold, 1.37. SATURNIAN (sa-tur’-ni-an), belonging to Saturn, 3.451."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:42"|1.42|"SICILY (si‘-si-lee): the large triangular island just off the southern tip of Italy in the Mediterranean, 1.42. SICILIAN (si-si’-li-an): belonging to the island, 1.231."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 02:28"|2.28|"TENEDOS (ten‘-e-dos): island in the northeastern Aegean off the coast of Troy, where the Greek fleet regroups for the final assault on the city, 2.28."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 06:36"|6.36|"THESEUS (thees‘-yoos): son of Aegeus, king of Athens, who abducted Ariadne from Crete to Naxos and, with his comrade, Pirithous, descended to the Underworld and tried, unsuccessfully, to kidnap Persephone; in punishment, Theseus was condemned to sit on a seat for eternity, 6.36."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 03:41"|3.41|"THRACIAN (thray‘-shan): 1.382, belonging to THRACE (thrays), a country north of the Aegean and the Hellespont, and west of the Black Sea, 3.41."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 02:41"|2.41|"THYMOETES (thi-mee‘-teez): (1) Trojan who urges the admittance of the Trojan horse into the city. 2.41. (2) Trojan, son of Hicetaon and defender of Aeneas’ garrison, killed by Turnus, 10.152."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:15"|1.15|"TIBER (teye‘-ber): the river Tiber, the main river of central Italy, that rises in the Apennines and runs south; the city of Rome was established along its left bank; a name for the god of the river as well, 1.15."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:23"|1.23|"TROY (troy): (1) 1.2, capital city of the Troad, city of Tros, the TROJAN (tro‘-jan) people and their effects, 1.23; alternatively called Ilium, after ILUS (2), eldest son of Tros (2). Miniature of original Troy, founded by Helenus and Andromache in Buthrotum, a coastal city in Epirus, 3.414. (3) An equestrian ritual, named “the Game of Troy,” or simply “Troy,” performed by Roman boys, and thought to have originated in the funeral games for Anchises, 5.662; see Note 5.655-62. (4) Sector of the Sicilian city of Acesta, 5.840."|"The Aeneid [Trans. Fagles]"|Virgil
"ap 01:14"|1.14|"TYRIAN (ti‘-ri-an): 1.14, a general term for the Phoenicians, especially those in exile from the principal city of Phoenicia, TYRE (teyer), renowned for its deep blue dye, who have settled in Carthage, 1.411."|"The Aeneid [Trans. Fagles]"|Virgil
