"ap 11:33"|11:33|"“There’s something stuck in my vision. No matter where I look, it’s always there.” As Wang said this, the numbers hovered in front of the doctor’s face.
1175:11:34, 1175:11:33, 1175:11:32, 1175:11:31 …
“Oh, you’re talking about floaters.” The doctor took out a prescription pad and began to write. “They’re common at our age, the result of clouding in the lens. They’re not easy to cure, but they’re also not a big deal. I’ll give you some iodine drops and vitamin D—it’s possible that they’ll go away, but don’t get your hopes up too much. Really, they’re nothing to worry about, as they don’t affect your vision. You just have to get used to ignoring them.”"|"The Three-Body Problem"|"Liu Cixin"
"ap 11:32"|11:32|"“There’s something stuck in my vision. No matter where I look, it’s always there.” As Wang said this, the numbers hovered in front of the doctor’s face.
1175:11:34, 1175:11:33, 1175:11:32, 1175:11:31 …
“Oh, you’re talking about floaters.” The doctor took out a prescription pad and began to write. “They’re common at our age, the result of clouding in the lens. They’re not easy to cure, but they’re also not a big deal. I’ll give you some iodine drops and vitamin D—it’s possible that they’ll go away, but don’t get your hopes up too much. Really, they’re nothing to worry about, as they don’t affect your vision. You just have to get used to ignoring them.”"|"The Three-Body Problem"|"Liu Cixin"
"ap 11:31"|11:31|"“There’s something stuck in my vision. No matter where I look, it’s always there.” As Wang said this, the numbers hovered in front of the doctor’s face.
1175:11:34, 1175:11:33, 1175:11:32, 1175:11:31 …
“Oh, you’re talking about floaters.” The doctor took out a prescription pad and began to write. “They’re common at our age, the result of clouding in the lens. They’re not easy to cure, but they’re also not a big deal. I’ll give you some iodine drops and vitamin D—it’s possible that they’ll go away, but don’t get your hopes up too much. Really, they’re nothing to worry about, as they don’t affect your vision. You just have to get used to ignoring them.”"|"The Three-Body Problem"|"Liu Cixin"
"ap 10:02"|10:02|"The doctor nodded. “If it was anyone else, I’d suggest you go see a psychiatrist. But it’s nothing serious, just exhaustion. Why don’t you rest for a few days? Take a vacation. Go be with Yao and your kid—what’s his name … Dou Dou, right? No worries. They’ll go away soon.”
1175:10:02, 1175:10:01, 1175:10:00, 1175:09:59 …
“Let me tell you what I see. It’s a countdown! One second after another, it keeps on ticking precisely. Are you saying this is all in my head?”"|"The Three-Body Problem"|"Liu Cixin"
"ap 10:01"|10:01|"The doctor nodded. “If it was anyone else, I’d suggest you go see a psychiatrist. But it’s nothing serious, just exhaustion. Why don’t you rest for a few days? Take a vacation. Go be with Yao and your kid—what’s his name … Dou Dou, right? No worries. They’ll go away soon.”
1175:10:02, 1175:10:01, 1175:10:00, 1175:09:59 …
“Let me tell you what I see. It’s a countdown! One second after another, it keeps on ticking precisely. Are you saying this is all in my head?”"|"The Three-Body Problem"|"Liu Cixin"
"ap 10:00"|10:00|"The doctor nodded. “If it was anyone else, I’d suggest you go see a psychiatrist. But it’s nothing serious, just exhaustion. Why don’t you rest for a few days? Take a vacation. Go be with Yao and your kid—what’s his name … Dou Dou, right? No worries. They’ll go away soon.”
1175:10:02, 1175:10:01, 1175:10:00, 1175:09:59 …
“Let me tell you what I see. It’s a countdown! One second after another, it keeps on ticking precisely. Are you saying this is all in my head?”"|"The Three-Body Problem"|"Liu Cixin"
"ap 09:59"|09:59|"The doctor nodded. “If it was anyone else, I’d suggest you go see a psychiatrist. But it’s nothing serious, just exhaustion. Why don’t you rest for a few days? Take a vacation. Go be with Yao and your kid—what’s his name … Dou Dou, right? No worries. They’ll go away soon.”
1175:10:02, 1175:10:01, 1175:10:00, 1175:09:59 …
“Let me tell you what I see. It’s a countdown! One second after another, it keeps on ticking precisely. Are you saying this is all in my head?”"|"The Three-Body Problem"|"Liu Cixin"
21:11|21:11|"Engineers rushed around the main reaction chamber like doctors around a critical patient, trying to keep it going for a little longer. In front of the whole scene, the countdown appeared.
1174:21:11, 1174:21:10, 1174:21:09, 1174:21:08 …
Just stop. Try it. Shen’s words came to Wang."|"The Three-Body Problem"|"Liu Cixin"
21:10|21:10|"Engineers rushed around the main reaction chamber like doctors around a critical patient, trying to keep it going for a little longer. In front of the whole scene, the countdown appeared.
1174:21:11, 1174:21:10, 1174:21:09, 1174:21:08 …
Just stop. Try it. Shen’s words came to Wang."|"The Three-Body Problem"|"Liu Cixin"
21:09|21:09|"Engineers rushed around the main reaction chamber like doctors around a critical patient, trying to keep it going for a little longer. In front of the whole scene, the countdown appeared.
1174:21:11, 1174:21:10, 1174:21:09, 1174:21:08 …
Just stop. Try it. Shen’s words came to Wang."|"The Three-Body Problem"|"Liu Cixin"
21:08|21:08|"Engineers rushed around the main reaction chamber like doctors around a critical patient, trying to keep it going for a little longer. In front of the whole scene, the countdown appeared.
1174:21:11, 1174:21:10, 1174:21:09, 1174:21:08 …
Just stop. Try it. Shen’s words came to Wang."|"The Three-Body Problem"|"Liu Cixin"
"ap 10:07"|10:07|"Almost simultaneously, the countdown before Wang’s eyes also stopped. The final number was 1174:10:07. A few seconds later, the numbers flickered and disappeared."|"The Three-Body Problem"|"Liu Cixin"
"ap 01:00"|one|"“Three days from now—that’s the fourteenth—between one and five in the morning, the entire universe will flicker for you.”"|"The Three-Body Problem"|"Liu Cixin"
05:00|"five in the morning"|"“Three days from now—that’s the fourteenth—between one and five in the morning, the entire universe will flicker for you.”"|"The Three-Body Problem"|"Liu Cixin"
01:00|"one in the morning"|"Wang dialed Ding Yi’s number. Only when Ding picked up did he realize that it was already one in the morning."|"The Three-Body Problem"|"Liu Cixin"
12:00|noonday|"“As short as a day or as long as a century. No one can predict how long one will last.” King Wen sat on the sandglass, lifting his head to gaze at the noonday sun. “According to historical records, the Western Zhou Dynasty experienced a Stable Era lasting two centuries. How lucky to be born during such a time!”"|"The Three-Body Problem"|"Liu Cixin"
12:00|noonday|"As soon as the order was given, everyone in the Great Hall rushed to the door. Wang followed King Wen closely, and they exited the pyramid through the long tunnel they’d entered by. When they emerged, Wang saw the noonday sun bathing the land in warmth. In a passing breeze he seemed to smell the fragrances of spring. Together, King Wen and Wang walked to a nearby lake. The ice over the lake had melted, and sunlight danced between the gentle waves."|"The Three-Body Problem"|"Liu Cixin"
"~ 01:00"|"around one o’clock A.M."|"“No. Since you need such low precision, we can just use some basic data from COBE. Okay, it’s all set. From now on, if such great fluctuations occur, the data will be automatically saved to disk.”
“I think it might happen around one o’clock A.M.”
“Wow, so precise! No problem, since I’m working the night shift, anyway. Have you had dinner yet? Good, then I’ll take you on a tour.”"|"The Three-Body Problem"|"Liu Cixin"
00:50|"ten to one in the morning"|"Then they went to an all-night bar for tourists and sat for two hours. As Sha finished one beer after another, his tongue loosened even more. But Wang became anxious, and his mind kept returning to that green line on the terminal in Sha’s office. It was only at ten to one in the morning that Sha finally gave in to Wang’s repeated pleas to go back to the lab."|"The Three-Body Problem"|"Liu Cixin"
"ap 01:00"|one|"They arrived back at the lab at one. As they looked at the terminal, the fluctuation was just getting started. The flat line turned into a wave, the distance between one peak and the next inconstant. The line’s color became red, like a snake awakening after hibernation, wriggling as its skin refilled with blood."|"The Three-Body Problem"|"Liu Cixin"
21:37|21:37|"short-long-long-long-long, short-long-long-long-long, long-long-long-long-long, long-long-long-short-short, long-long-long-short-short-short, short-short-long-long-long, short-long-long-long-long, long-long-long-short-short-short, short-short-short-long-long, long-long-short-short-short.
That’s 1108:21:37, Wang thought.
short-long-long-long-long, short-long-long-long-long, long-long-long-long-long, long-long-long-short-short, long-long-long-short-short-short, short-short-long-long-long, short-long-long-long-long, long-long-long-short-short-short, short-short-short-long-long, long-short-short-short-short—that’s 1108:21:36."|"The Three-Body Problem"|"Liu Cixin"
21:36|21:36|"short-long-long-long-long, short-long-long-long-long, long-long-long-long-long, long-long-long-short-short, long-long-long-short-short-short, short-short-long-long-long, short-long-long-long-long, long-long-long-short-short-short, short-short-short-long-long, long-long-short-short-short.
That’s 1108:21:37, Wang thought.
short-long-long-long-long, short-long-long-long-long, long-long-long-long-long, long-long-long-short-short, long-long-long-short-short-short, short-short-long-long-long, short-long-long-long-long, long-long-long-short-short-short, short-short-short-long-long, long-short-short-short-short—that’s 1108:21:36."|"The Three-Body Problem"|"Liu Cixin"
21:36|21:36|"short-long-long-long-long, short-long-long-long-long, long-long-long-long-long, long-long-long-short-short, long-long-long-short-short-short, short-short-long-long-long, short-long-long-long-long, long-long-long-short-short-short, short-short-short-long-long, long-short-short-short-short—that’s 1108:21:36."|"The Three-Body Problem"|"Liu Cixin"
"ap 05:00"|five|"“At the Capital Planetarium. We made more than twenty pairs.”
“I must get my hands on a pair before five.”
Sha picked up the phone. The other side picked up only after a long while. Sha had to expend a lot of energy to convince the person awakened in the middle of the night to go to the planetarium and wait for Wang’s arrival in an hour."|"The Three-Body Problem"|"Liu Cixin"
05:00|"five in the morning"|"Wang opened the car door and said, “The flickering will stop at five in the morning. I’d suggest you not pursue it after this. Believe me, you won’t get anywhere.”"|"The Three-Body Problem"|"Liu Cixin"
