23:30|"twenty-three thirty"|"It was after twenty-two hours when he got back to the flat. The lights would be switched off at the main at twenty-three thirty. He went into the kitchen and swallowed nearly a teacupful ofVictory Gin. Then he went to the table in the alcove, sat down, and took the diary out of the drawer. But he did not open it at once. From the telescreen a brassy female voice was squalling a patriotic song. He sat staring at the marbled cover of the book, trying without success to shut the voice out of his consciousness."|1984|"George Orwell"
17:20|seventeen-twenty|"In the fender was a battered tin oilstove, a saucepan, and two cups, provided by Mr. Charrington. Winston lit the burner and set a pan of water to boil. He had brought an envelope full of Victory Coffee and some saccharine tablets. The clock’s hands said seventeen-twenty: it was nineteen-twenty really. She was coming at nineteen-thirty."|1984|"George Orwell"
00:00|midnight|"The new tune which was to be the theme-song of Hate Week (the Hate Song, it was called) had already been composed and was being endlessly plugged on the telescreens. It had a savage, barking rhythm which could not exactly be called music, but resembled the beating of a drum. Roared out by hundreds of voices to the tramp of marching feet, it was terrifying. The proles had taken a fancy to it, and in the midnight streets it competed with the still-popular “It was only ahopeless fancy”. The Parsons children played it at all hours of the night and day, unbearably, on a comb and a piece of toilet paper. Winston’s evenings were fuller than ever. Squads of volunteers,organized by Parsons, were preparing the street for Hate Week, stitching banners, painting posters, erecting flagstaffs on the roofs, and perilously slinging wires across the street for the reception of streamers. Parsons boasted that Victory Mansions alone would display four hundred metres of bunting. He was in his native element and as happy as a lark. The heat and the manual work had even given him a pretext for reverting to shorts and an open shirt in the evenings. He was everywhere at once, pushing, pulling, sawing, hammering, improvising, jollying everyone along with comradely exhortations and giving out from every fold of his body what seemed an inexhaustible supply of acrid-smelling sweat."|1984|"George Orwell"
"ap 06:00"|six|"The clock’s hands said six, meaning eighteen. They had three or four hours ahead of them. He propped the book against his knees and began reading:"|1984|"George Orwell"
"ap 09:00"|nine|"He stood dead still. No one had hit him yet. Thoughts which came of their own accord but seemed totally uninteresting began to flit through his mind. He wondered whether they had got Mr. Charrington. He wondered what they had done to the woman in the yard. He noticed that he badly wanted to urinate, and felt a faint surprise, because he had done so only two or three hours ago. He noticed that the clock on the mantelpiece said nine, meaning twenty-one. But the light seemed too strong. Would not the light be fading at twenty-one hours on an August evening? He wondered whether after all he and Julia had mistaken the time --had slept the clock round and thought it was twenty-thirty when really it was nought eight-thirty on the following morning. But he did not pursuethe thought further. It was not interesting."|1984|"George Orwell"
"ap 08:30"|eight-thirty|"He stood dead still. No one had hit him yet. Thoughts which came of their own accord but seemed totally uninteresting began to flit through his mind. He wondered whether they had got Mr. Charrington. He wondered what they had done to the woman in the yard. He noticed that he badly wanted to urinate, and felt a faint surprise, because he had done so only two or three hours ago. He noticed that the clock on the mantelpiece said nine, meaning twenty-one. But the light seemed too strong. Would not the light be fading at twenty-one hours on an August evening? He wondered whether after all he and Julia had mistaken the time --had slept the clock round and thought it was twenty-thirty when really it was nought eight-thirty on the following morning. But he did not pursuethe thought further. It was not interesting."|1984|"George Orwell"
"ap 01:01"|one-oh-one|"No one else had spoken to him. To a surprising extent the ordinary criminals ignored the Party prisoners. “The polits,” they called them, with a sort of uninterested contempt. The Party prisoners seemed terrified of speaking to anybody, and above all of speaking to one another. Only once, when two Party members, both women, were pressed close together on the bench, he overheard amid the din of voices a few hurriedly-whispered words; and in particular a reference to something called “room one-oh-one”, which he did not understand."|1984|"George Orwell"
00:00|midnight|"Parsons was removed. More prisoners came and went, mysteriously. One, a woman, was consigned to “Room 101”, and, Winston noticed, seemed to shrivel and turn a different colour when she heard the words. A time came when, if it had been morning when he was brought here, it would be afternoon; or if it had been afternoon, then it would be midnight. There were six prisoners in the cell, men and women. All sat very still. Opposite Winston there sat a man with a chinless, toothy face exactly like that of some large, harmless rodent. His fat, mottled cheeks were so pouched at the bottom that it was difficult not to believe that he had little stores of food tucked away there. His pale-grey eyes flitted timorously from face to face and turned quickly away again when he caught anyone’s eye."|1984|"George Orwell"
00:00|midnight|"A long time passed. If it had been midnight when the skull-faced man was taken away, it was morning: if morning, it was afternoon. Winston was alone, and had been alone for hours. The pain of sitting on the narrow bench was such that often he got up and walked about, unreproved by the telescreen. The piece of bread still lay where the chinless man had dropped it. At the beginning itneeded a hard effort not to look at it, but presently hunger gave way to thirst. His mouth was sticky and evil-tasting. The humming sound and the unvarying white light induced a sort of faintness, anempty feeling inside his head. He would get up because the ache in his bones was no longer bearable, and then would sit down again almost at once because he was too dizzy to make sure of staying on his feet. Whenever his physical sensations were a little under control the terror returned. Sometimes with a fading hope he thought of O’Brien and the razor blade. It was thinkable that the razor blade might arrive concealed in his food, if he were ever fed. More dimly he thought of Julia. Somewhere or other she was suffering perhaps far worse than he. She might be screaming with pain at this moment. He thought: “If I could save Julia by doubling my own pain, would I do it? Yes, I would.” But that was merely an intellectual decision, taken because he knew that he ought to take it. He did not feel it. In this place you could not feel anything, except pain and foreknowledge of pain. Besides, was it possible, when you were actually suffering it, to wish for any reason that yourown pain should increase? But that question was not answerable yet."|1984|"George Orwell"
12:00|mid-day|"Winston was listening to the telescreen. At present only music was coming out of it, but there was a possibility that at any moment there might be a special bulletin from the Ministry of Peace. The news from the African front was disquieting in the extreme. On and off he had been worrying about it all day. A Eurasian army (Oceania was at war with Eurasia: Oceania had always been at war with Eurasia) was moving southward at terrifying speed. The mid-day bulletin had not mentioned any definite area, but it was probable that already the mouth of the Congo was a battlefield. Brazzaville and Leopoldville were in danger. One did not have to look at the map to seewhat it meant. It was not merely a question of losing Central Africa: for the first time in the whole war, the territory of Oceania itself was menaced."|1984|"George Orwell"
