23:57|"11:57 P.M."|"11:57 P.M.  The bath. My favorite place on earth. Leaning over the empty tub, I clear out the Pingu toys and the wrecked galleon, unstick the alphabet letters which, ever since the vowels got flushed down the loo, have formed angry Croat injunctions around the rim (scrtzchk!). I peel off the crusty half-dry Barbie flannel that has started to smell of something I vaguely remember as tadpole; and then, starting at one corner, I lift up the nonslip mat, whose suction cups cling for a second before yielding with an indignant burp."|"I Don't Know How She Does It"|"Allison Pearson"
08:43|"8:43 A.M."|"8:43 A.M.  Pegasus has chosen a “quick” back route to Heathrow. So, with one hour twenty-two minutes to takeoff, we are sitting outside a row of halal butchers in Southall. Feel my heart revving, foot jammed on an invisible accelerator."|"I Don't Know How She Does It"|"Allison Pearson"
"ap 01:22"|"one hour twenty-two minutes"|"8:43 A.M.  Pegasus has chosen a “quick” back route to Heathrow. So, with one hour twenty-two minutes to takeoff, we are sitting outside a row of halal butchers in Southall. Feel my heart revving, foot jammed on an invisible accelerator."|"I Don't Know How She Does It"|"Allison Pearson"
09:17|"9:17 A.M."|"9:17 A.M.  Arrive at Heathrow with time to spare. Decide to try to make it up to the driver for yelling. Ask his name."|"I Don't Know How She Does It"|"Allison Pearson"
09:26|"9:26 A.M."|"9:26 A.M.  Barging through a choked Departure Lounge, remember something else I have forgotten. Need to call home. Mobile not in service. Why not? Try pay phone, which eats three pound coins and fails to connect me while repeating the message: “Thank you for choosing British Telecom.”"|"I Don't Know How She Does It"|"Allison Pearson"
02:17|"2:17 A.M."|"To: Candy StrattonFrom: Kate Reddy in StockholmClient threatening to drop us on account of worrying dip in fund performance. Spun them a line about Edwin Morgan Forster asset managers being like Bjorn Borg: brilliant baseline stayers playing percentage shots and aiming for consistent victories over the long term, not flashy burnout artists going for quick profits and then double-faulting. Seemed to buy it. God knows why.Kept popping out of Bengt Bergman boardroom to executive washroom, locking self in cubicle and using mobile to call pet shops in Walthamstow. Up until three days ago, Emily’s letters to Santa made no mention of hamster, now suddenly upgraded to Number One item.Swedish clients all have names like a bad hand of Scrabble. Sven Sjostrom kept spearing rollmops off my plate at lunch and saying he was a passionate believer in “closer European union.”Trust me to get only non-PC man in Scandinavia. Yeurk, K8 xxxxxTo: Kate ReddyFrom: Candy StrattonSven Will I See U Again?Sven Will We Share Precious Moments?go for it, hon, it will relax you! luv Cystitis xxxTo: Candy StrattonFrom: Kate ReddyThat is not funny. Remember, I am a happily married woman. Well, I’m married anyway.To: Kate ReddyFrom: Debra RichardsonHave just had unspeakable humiliation at hands—or rather mouth—of hateful school secretary at Piper Place (i know, i know, should stop this education madness). Yes, Ruby could be assessed for a place for 2002, “But I must warn you, Mrs. Richardson, that there are over a hundred little girls on our list and we have a strong siblings policy.”Do you have any Semtex? These smug cows have got to be stopped.What’s new??To: Debra RichardsonFrom: Kate ReddyHave not put Em down for school yet. By the time I get round to it, will probably have to have sex with the headmaster to have any chance of getting her in....More pressing problem: 2 days to wean Ben off dummy ’cause mother-in-law thinks this sucking device is tool of the devil, only used by gypsies or chain-smoking lowlifes who “park children in front of the video.” What else to do with children in Yorkshire?Have found hamster for Emily. Apparently female hamsters v. bad-tempered and sometimes bite or eat their young. Now why would that be? 2:17 A.M.  Blizzard. Flight home delayed. Precious seconds set aside for last-minute shopping in London being eaten up. Scour Stockholm airport shop for Christmas presents. Which would Rich prefer, wind-dried reindeer or seasonal video entitled Swedish Teen Honeys in the Snow? Still refusing to buy Emily vulgar messy Baby Wee-Wee as seen on breakfast TV. Compromise on the local Swedish Barbie-type doll—wholesome individual, probably a Social Democrat, wearing peacekeeper khaki."|"I Don't Know How She Does It"|"Allison Pearson"
18:09|"6:09 P.M."|"6:09 P.M.  Packing the car for the journey up north to my parents-in-law takes at least two hours. There is the first hour during which Richard pieces together a pleasing jigsaw of baby belongings in the boot. (Louis XIV traveled lighter than Ben.) Then comes the moment where he has to find the key that unlocks the luggage box that sits like an upturned boat on our roof. “Where did we put it, Kate?” After ten minutes of swearing and emptying every drawer in the house, Richard finds the key in the pocket of his jacket."|"I Don't Know How She Does It"|"Allison Pearson"
00:00|MIDNIGHT|"MIDNIGHT MASS, ST. MARY’S, WROTHLY.  The grass on the village green is so full of ice tonight it’s almost musical: we clink and chink our way from the Shattocks’ old mill house to the tiny Norman church. Inside, the pews are full, the air dense and dank and flavored with winey breath. I know you’re meant to disapprove of the drunks who only come to church this one time in the year, but standing here next to Rich, I think how much I like them, envy them even. Their noisy attempts at hush, the sense they’ve come in search of heat and light and a little human kindness."|"I Don't Know How She Does It"|"Allison Pearson"
05:37|"5:37 A.M."|"SATURDAY, 5:37 A.M. WROTHLY, YORKSHIRE.  It’s still dark outside. The four of us are in bed together in a sprawling tentacular cuddle. Emily, half mad with Santa lust, is tearing off wrapping paper. Ben is playing peepo with the debris. I give Richard a packet of wind-dried reindeer, two pairs of Swedish socks (oatmeal), a five-day wine-tasting course in Burgundy, and How to Be a Domestic Goddess (joke). Barbara and Donald give me a wipable Liberty print apron and How to Be a Domestic Goddess (not joke)."|"I Don't Know How She Does It"|"Allison Pearson"
12:03|"12:03 P.M."|"12:03 P.M.  Barbara has put me on nuts duty—cashews, pistachios, peanuts for the older kids. As I fill the little glass bowls, I think how grateful I am to be useful, while a more complicated feeling brings a pain to my chest. Like heartburn, only I haven’t eaten yet. Christmas at the Shattocks is hard for me. Here I am in the bosom of a relatively functional family, and every cruel Yule from my childhood reverberates in my bones. I only have to hear Harry Belafonte singing “Mary’s Boy Child” on Radio 2 and I’m there, with Dad lurching into the kitchen, back from the pub, bearing some peace offering for my mother—a frothy lace nightie in the wrong size, a gold watch he’s had off a mate on the market. My father always made an entrance like a star, sucking up all the available air in the room. Julie and I were left breathing shallowly behind the settee, praying that she’d forgive him again, that she’d have him back so we could have the kind of Christmas that families were meant to have, the kind Richard’s family has."|"I Don't Know How She Does It"|"Allison Pearson"
15:12|"3:12 P.M."|"3:12 P.M.  The entire family—Donald, Barbara, the rest of the grown-ups and assorted grandchildren—is crunching across a field, picking our way between Friesians. A heavy frost has turned the cow pats into doilies; the children jump on them, liberating the evil green liquid beneath. Sky like a Brillo pad—scouring clouds suddenly pierced by implausible am-dram spotlight of sunshine. Am just admiring the warmth it casts on the facing hills when my mobile rings. Cows and Barbara simultaneously open long-lashed eyes wide like Elizabeth Taylor told to play shocked."|"I Don't Know How She Does It"|"Allison Pearson"
19:35|"7:35 P.M."|"7:35 P.M.  Back at the house am swabbing dung off Emily’s Mini Boden trousers. Lilac needle cord. (Paula seems to have packed for a week in Florida, not Yorkshire. Should have done the suitcase myself.) Cheryl comes into the utility room and pulls a face. Her kids were wearing brown drip-dry polyester. “I find it terribly practical.”"|"I Don't Know How She Does It"|"Allison Pearson"
02:35|"2:35 A.M."|"2:35 A.M.  A figure is stooping over our bed. Sit up, reach blindly for light switch. It’s my father-in-law."|"I Don't Know How She Does It"|"Allison Pearson"
03:57|"3:57 A.M."|"3:57 A.M.  Emily is sick. Excitement, I think: too much Tweenies chocolate plus large and unaccustomed helping of Mummy. Just got off the phone to Japanese rubber company and am slipping into bed next to a snoring Richard when there is a cry from the neighboring room, as though an animal were being hunted in a dream. I go in and find Em sitting up in bed, cupping her left ear. There is sick everywhere: over her nightie, her duvet—oh, God, Barbara’s duvet—her blankie, her sheep, her hippopotamus, even her hair. She looks up at me with beseeching horror; Emily hates any loss of dignity."|"I Don't Know How She Does It"|"Allison Pearson"
08:51|"8:51 A.M."|"8:51 A.M.  Surface. Feel like a diver in lead boots. Emily is still asleep. Touch her forehead: much cooler. Downstairs, Barbara is tight-lipped and shooting charged glances at the kitchen clock."|"I Don't Know How She Does It"|"Allison Pearson"
13:06|"1:06 P.M."|"MONDAY, DECEMBER 27, 1:06 P.M.  The heating has burst on the train down to London, the windows of the empty carriage are iced up; it’s like traveling inside a giant Fox’s glacier mint. I join the queue at the buffet. My fellow Christmas refugees are all eager for alcohol. Either they have no family or are in flight from too much family, both of them lonely and exhilarating conditions."|"I Don't Know How She Does It"|"Allison Pearson"
05:57|"5:57 A.M."|"MONDAY, 5:57 A.M.  “Aaaannnd open the world. Aaaand close the world. Open the world aaand close the world.”"|"I Don't Know How She Does It"|"Allison Pearson"
07:01|"7:01 A.M."|"7:01 A.M.  Departure of Fay. Truly intolerable pressure lifts immediately. Treat myself to bowl of Honey Nut Loops; I cannot do exercise and self-denial in the same morning. Sitting at the kitchen table am suddenly aware of unaccustomed sound, a dry scratchy wireless hiss, and look round the room for its source. It takes a couple of minutes to track it down: silence. The sound of nothing is shouting in my ears. Have five minutes to myself, drinking it in, before Emily and Ben come whooping through the door."|"I Don't Know How She Does It"|"Allison Pearson"
08:17|"8:17 A.M."|"8:17 A.M.  Despite my specific request, Pegasus Cars has once again sent round the Nissan Sunny. The back seat is so damp you could start a mushroom farm in there. Tensing both thigh muscles and buttocks and hiking up my Nicole Farhi gray wool skirt, I do my best to squat an inch or two above the mildew."|"I Don't Know How She Does It"|"Allison Pearson"
06:00|"six this morning"|"For the first time since Loopy Fay arrived at six this morning, my features relax enough to form a smile. “Well, I have an eleven-month-old son with teeth coming through. Sleep doesn’t really go with the territory, does it?”"|"I Don't Know How She Does It"|"Allison Pearson"
09:06|"9:06 A.M."|"9:06 A.M. OFFICES OF EDWIN MORGAN FORSTER.  Arrive late and dying to go to the loo. Will have to wait. Need to submit nine fund reports, having talked to twelve different managers by Wednesday. Also must present in-depth briefing on Japanese Toki Rubber Company fiasco by Wednesday. Then Rod Task pitches up at my desk and tells me I have to go and salvage my career by giving blow job to Jack Abelhammer in New York on—why, Wednesday. Not sure the term blow job was actually used, but he definitely said “on your knees, honey.”"|"I Don't Know How She Does It"|"Allison Pearson"
14:35|"2:35 P.M."|"To: Candy StrattonFrom: Kate ReddyTerrific start to the day. Smear test. Like having sex with the Tin Man. Can’t they make that damn probe out of rubber, or would they just get sad women like me queuing up to have it done twice a week?Got in here sixteen minutes late and Guy is at my desk telling everyone he’s Almost Certain that Kate will be in At Some Point. Felt like Mummy Bear and wanted to growl, Who’s been sitting in my chair? Said nothing. Wouldn’t give the little creep the satisfaction.Plus I have to go to NYC to “placate” client. Have never met Jack Abelhammer, but I H8 him already. To: Kate ReddyFrom: Candy StrattonDear Desdemona, U shd watch Guy “Iago” Chase. Don’t drop that handkerchief, honey. He wants yr job so badly his gums ache. PS: Have fckd brainless Scarecrow and Cowardly Lion (Sat night, Nobu), but never tried Tin Man. Able Hammer sounds prmsng tho.To: Debra RichardsonFrom: Kate ReddyGlad to hear you’re still alive after Xmas. Not sure I am. (How can I tell?) Sorry about Felix’s knee and Ruby’s ear infection. Can someone pls coin new word for holiday with children that doesn’t imply (a) holiday, (b) rest, (c) pleasure? helliday? K xxxxx 2:35 P.M.  Just as I am going into European Group meeting, Paula calls. Says she thinks she may have caught the sick bug Emily had over Christmas. Is it all right if she leaves early today?"|"I Don't Know How She Does It"|"Allison Pearson"
20:12|"8:12 P.M."|"8:12 P.M.  Squeak home in time for Emily’s bed. Bump into Richard in the hall. Says no, he hasn’t sorted out the new parking permit yet. Yes, they both had their hair washed. Run upstairs. Am desperate to make it up to her after this morning’s harsh words over I Spy. All milky warmth, my daughter curls my hair round her finger. “Who is your favorite Tweenie, Mama?”"|"I Don't Know How She Does It"|"Allison Pearson"
04:48|"4:48 A.M."|"TUESDAY, 4:48 A.M.  There is a scream from Ben’s room. A Hammer Horror scream. Third time tonight—or is it fourth? Teething again. And we’re already over the legal Calpol limit. Will probably be exposed in News of the World as Monster Mum Who Doped Tot for Kip. They’re right to call it a broken night—cracked and unmendable. You crawl back to bed and you lie there trying to do the jigsaw of sleep with half the pieces missing. Perhaps he’ll go back by himself. Please let him go back. It’s always around now, when the dark is silvery with the first inkling of light, that you start cutting desperate deals with God. “Oh, God, if you’ll just let him go back to sleep, I’ll...”"|"I Don't Know How She Does It"|"Allison Pearson"
05:16|"5:16 A.M."|"We go back to the blue chair. I hold Ben’s hand and begin the sleep ritual over again.
5:16 A.M.  Ben finally flat out.
5:36 A.M.  Emily asks me to read a book called Little Miss Busy. No."|"I Don't Know How She Does It"|"Allison Pearson"
05:36|"5:36 A.M."|"We go back to the blue chair. I hold Ben’s hand and begin the sleep ritual over again.
5:16 A.M.  Ben finally flat out.
5:36 A.M.  Emily asks me to read a book called Little Miss Busy. No."|"I Don't Know How She Does It"|"Allison Pearson"
05:16|"5:16 A.M."|"5:16 A.M.  Ben finally flat out.
5:36 A.M.  Emily asks me to read a book called Little Miss Busy. No.
7:45 A.M.  Paula back today and feeling much better, thank God. Ask her to remember Teletubbies cake for Ben’s birthday on Friday—oh, and candles. And go easy on the biscuits in case the other mums are crazy Sugar Ayatollahs. (Last year, Angela Brunt issued a fatwa on raisins.) Paula asks me for a large amount of cash, sufficient to cater Buckingham Palace garden party, but don’t dare query."|"I Don't Know How She Does It"|"Allison Pearson"
05:36|"5:36 A.M."|"5:16 A.M.  Ben finally flat out.
5:36 A.M.  Emily asks me to read a book called Little Miss Busy. No.
7:45 A.M.  Paula back today and feeling much better, thank God. Ask her to remember Teletubbies cake for Ben’s birthday on Friday—oh, and candles. And go easy on the biscuits in case the other mums are crazy Sugar Ayatollahs. (Last year, Angela Brunt issued a fatwa on raisins.) Paula asks me for a large amount of cash, sufficient to cater Buckingham Palace garden party, but don’t dare query."|"I Don't Know How She Does It"|"Allison Pearson"
07:45|"7:45 A.M."|"7:45 A.M.  Paula back today and feeling much better, thank God. Ask her to remember Teletubbies cake for Ben’s birthday on Friday—oh, and candles. And go easy on the biscuits in case the other mums are crazy Sugar Ayatollahs. (Last year, Angela Brunt issued a fatwa on raisins.) Paula asks me for a large amount of cash, sufficient to cater Buckingham Palace garden party, but don’t dare query."|"I Don't Know How She Does It"|"Allison Pearson"
08:27|"8:27 A.M."|"8:27 A.M.  So out of it by the time I get to Broadgate that I pick up two double espressos at Starbucks and down them like vodka shots. I read somewhere that people suffering from sleep deprivation are in what’s called a hypnagogic state—a sort of purgatory between sleeping and waking, where surreal images drift across the brain. Like being permanently stuck in a David Lynch movie. This could account for the fact that Rod Task is ceasing to come across as a merely annoying Aussie bully and is starting to resemble unblinking Dennis Hopper with madman’s laugh. I sit at my desk wearing the old pair of glasses I keep in the drawer to give an impression of intense cerebral activity; then I select the most mindless task available, one where making mistakes will matter least. So long as I don’t buy or sell anything I should be OK. I have twenty-nine e-mails. Can hardly believe the first one."|"I Don't Know How She Does It"|"Allison Pearson"
15:23|"3:23 P.M."|"To: Kate Reddy, EMFFrom: Jack Abelhammer, Salinger FoundationKatharine,I can’t tell you how relieved I am to have worked out the problem we ran into over the holidays. Clearly it was a bad time for you too.It’s great news about Toki Rubber and the patenting of the unbreakable prophylactic. Amazing recovery of stock. I admire your coolness under pressure. Maybe we can celebrate when you get here on Thursday? Terrific new lobster joint down the street.Best, JackTo: Kate ReddyFrom: Candy StrattonWhat say we hit Corny & Barrw for bottle or 2 so we can get arrestd for disordly cnduct & miss fckg stratgy mtng?U look wreckd. C xxxxxTo: Jack AbelhammerFrom: Kate ReddyI don’t have to be drunk to be disorderly. Need to go to bed for a week.love and kisses K8 xxxxxxTo: Candy StrattonFrom: Kate ReddyURGENT! Tell me you just got that msg.To: Kate ReddyFrom: Candy StrattonWot msg?To: Candy StrattonFrom: Kate ReddyAbout being drunk and disorderly. Quick. HURRY!To: Kate ReddyFrom: Candy StrattonSrry, hon. U mst have sent to some other lucky gal.To: Candy StrattonFrom: Kate ReddyTo client in New York actually. Am dead woman. No flowers please.To: Kate ReddyFrom: Candy StrattonHoly shit. Snd anothr Right This Minute.Dear Sir, my evil depraved twin, also calling herself Kate Reddy, has just sent U a crazy and offensive e-mail, please ignore.Anyway, don’t worry. Abelhammer’s American, right? Remember we have No Sense of Humor. 3:23 P.M.  Team leaders start to file in for strategy meeting in Rod Task’s office. My eyelids are closing like a doll’s. Only thing keeping me awake is the thought that Jack Abelhammer will sue for sexual harassment. Yanks are obsessed with “inappropriate behavior.” Still no e-mail back from him. Hopes that he will put mine down to charming British eccentricity are fading as fast as the daylight. Lost in a nightmare reverie, I fail to notice the approach of Celia Harmsworth. Extending one bony finger, the head of Human Resources prods the place where Ben sank his teeth in this morning. Feels at least three lifetimes ago."|"I Don't Know How She Does It"|"Allison Pearson"
19:23|"7:23 P.M."|"7:23 P.M.  Crawl home only to find Paula in a huff. A nanny huff can descend as suddenly as sea mist and be twice as treacherous. Can tell this is a bad one because she is actually clearing up the kitchen. What I really want to do is collapse on the sofa with a glass of wine and figure out if any characters I recognize are still alive in EastEnders, which I haven’t seen since June—enough time for entire dynasties to have fallen in Albert Square and for Phil Mitchell to have spawned at least two more love children with his late brother’s ex-wives. Instead, I have to navigate with extreme care around the events of the day. I praise the nutritious contents of Emily’s lunch box, I promise to pick up some name tags tomorrow, saying it’s really no trouble (as if); then I try blatant cultural suck-up by mentioning a soap star who has just given birth and is featured across seven whole pages in Paula’s new copy of Hello!"|"I Don't Know How She Does It"|"Allison Pearson"
20:17|"8:17 P.M."|"8:17 P.M.  Tell Richard we will have to give Paula a pay rise. Plus possible riding lessons. A terrible row follows in which Rich points out that, after we have paid her tax and National Insurance, Paula actually takes home more than he does."|"I Don't Know How She Does It"|"Allison Pearson"
"ap 06:30"|6:30|"When I first went back to work, I put my four-month-old daughter into day care. There’s a nursery about ten minutes’ walk from us, and I liked the sunny, resilient Scotswoman who ran it. But gradually things started to get to me. The Baby Room was small and lined with twelve cots. I’d persuaded myself it was cozy when we first went to look round, but every day I dropped Emily off it looked more like a Romanian orphanage styled by Habitat. When I asked Moira how the little ones could take a nap with all the noise from the big kids next door, she shrugged and said, “Och, they get used to it in the end.” And then there were the fines. If you picked up your child any later than 6:30 from Children’s Corner, they charged you ten quid for the first ten minutes, fifty pounds for any longer. I was always later than 6:30. Shame sloshed around like bile in my stomach on the sprint from the Tube to collect her."|"I Don't Know How She Does It"|"Allison Pearson"
07:03|"7:03 A.M."|"7:03 A.M.  I am hiding in the downstairs loo with my suitcase to avoid Ben. He is next door in the kitchen, where Richard is giving him breakfast. I am desperate to go in, but tell myself it’s not fair to snatch a few selfish minutes of his company and then leave an inconsolable baby. (The book says children get over Separation Anxiety by two years, but no age limit given for mothers.) Better he doesn’t see me at all. Squatting in here on the laundry basket, I have time to study the room and notice swags of gray fluff drifting down the window, like witch’s curtains. (Our cleaner, Juanita, suffers from vertigo, and quite understandably cannot clean above waist height.) Also the mermaid mosaic splashback was left half-tiled by our builder when we refused to give him any more cash, so is all tits and no tail. In the Bible, Jehovah sent floods and plagues of locusts to punish mankind for their vanity; at the end of the twentieth century, he saves time and sends round a plasterer and a couple of brickies."|"I Don't Know How She Does It"|"Allison Pearson"
"ap 07:00"|"seven o’clock"|"Am slipping out of my own house like a thief when there is an accusatory “Woo-hoo” from the Volvo parked across the street: Angela Brunt, ringleader of the local Muffia. Face like a Ford Anglia, with protuberant headlamp peepers set in a triangular skull, Angela is heroically plain. It’s barely seven o’clock; what’s she doing out? Probably just back from taking Davina to Pre-Dawn Japanese. Give Angela thirty seconds and she’ll ask me if I’ve got Emily into a school yet."|"I Don't Know How She Does It"|"Allison Pearson"
"ap 11:00"|eleven|"“Really?” The headlamps do a startled circuit of their sockets. “But how are you going to get her in anywhere decent at eleven? Did you read the inspectors’ latest report on St. Stephen’s?”"|"I Don't Know How She Does It"|"Allison Pearson"
09:28|"9:28 A.M."|"Exhausted working mothers helplessly enrolling their girls in academies of stress. It’s not the only way, but maybe it’s the only way we understand anymore. Stress. Success. They even rhyme.
9:28 A.M.  “What’s that lady’s problem?”
“What?”"|"I Don't Know How She Does It"|"Allison Pearson"
15:00|"3:00 P.M."|"3:00 P.M. EAST COAST TIME, OFFICE OF SALINGER FOUNDATION. Arrive with a spinning head at the office of the appalling Abelhammer just round the corner from the World Financial Center. Accompanied by my assistant, Guy, who shows no sign of jet lag. On the contrary, Guy is hideously up to speed and knows the Nasdaq fluctuations better than his own pulse."|"I Don't Know How She Does It"|"Allison Pearson"
19:30|"7:30 P.M."|"7:30 P.M.
BRODY’S SEAFOOD RESTAURANT.  Over dinner, sit very upright like Queen Mary and some distance away from table. Vision of busy nits rappelling into client’s clam chowder."|"I Don't Know How She Does It"|"Allison Pearson"
