"ap 10:30"|10:30|"Chapel did not watch just anything. He saved himself for the programs he felt really strongly about. As the first of these did not come on till 10:30, he spent the intervening hour or two dusting, sanding, waxing, polishing, and generally being good to the floor, just as for nineteen years he had scoured the concrete of his cell every morning and evening. He worked with the mindless and blessed dutifulness of a priest reading his office. Afterwards, calmed, he would roll back the gleaming floorboards from his bed and lie back with conscious worthiness, ready to receive. His body seemed to disappear. Once the box was on, Chapel became another person. At 10:30 he became Eric Laver, the idealistic young lawyer, with his idealistic young notions of right and wrong, which no amount of painful experience, including two disastrous marriages (and the possibility now of a third) ever seemed to dispel. Though lately, since he’d taken on the Forrest case … This was The Whole Truth."|334|"Thomas M. Disch"
"ap 11:30"|11:30|"At 11:30 Chapel would have his bowel movement during an intermission of news, sports, and weather."|334|"Thomas M. Disch"
"~ 07:30"|prime|"What he sought here, and what he found, was much more than art. Which he had sampled during prime evening hours and for which he had little use. It was the experience of returning, after the exertions of the day, to a face he could recognize and love, his own or someone else’s. Or if not love, then some feeling as strong. To know, with certainty, that he would feel these same feelings tomorrow, and the next day. In other ages religion had performed this service, telling people the story of their lives, and after a certain lapse of time telling it to them again."|334|"Thomas M. Disch"
"ap 02:45"|2:45|"It was at 2:45, during a commercial for Carnation Eggies, that Ab came pounding and hollering at Chapel’s door. Maud had just come to visit her sister-in-law’s child at the observation center to which the court had committed him. She didn’t know yet that Dr. Landry was in charge of the boy’s case."|334|"Thomas M. Disch"
"ap 03:00"|"three o’clock"|"Chapel got up and let Ab in. By three o’clock Chapel had agreed, albeit sullenly, to help Ab find a replacement for the body he had lost."|334|"Thomas M. Disch"
"ap 04:00"|four|"Ab arrived a bit before four. First off he checked out the log book. The page for April 14 was blank. A miracle of bad luck, but he wasn’t surprised."|334|"Thomas M. Disch"
"ap 05:00"|"five o’clock"|"At five o’clock on the afternoon of April 14, 2022, the city desk computer at the Times issued a stand-by slip noting that as of that moment their Bellevue tie-line had not dispatched a single obit to the central board. A print-off of the old story accompanied the slip."|334|"Thomas M. Disch"
00:00|midnight|"Joel Beck laid down her copy of Tender Buttons, which was no longer making sense, and considered the human-interest possibilities of this nonevent. She’d been on stand-by for hours and this was the first thing to come up. By midnight, very likely, someone would have died and spoiled any story she might have written. Still, in a choice between Gertrude Stein (illusion) and the Bellevue morgue (reality) Joel opted for the latter."|334|"Thomas M. Disch"
"ap 00:00"|"twelve o’clock"|"“Half an hour ago you said it wouldn’t take fifteen minutes, and you’re still waiting. Possibly the doctors have pulled her through. Wouldn’t that be wonderful?”
“Someone is bound to die by twelve o’clock.”
“By the same logic someone was bound to have died by now—and they haven’t.”"|334|"Thomas M. Disch"
"ap 06:15"|6:15|"He hadn’t considered the elevator situation. During his own shift there were seldom logjams. When there were, carts routed for the morgue were last in line. At 6:15, when the Schaap was finally signed over to him, every elevator arriving on 18 was full of people who’d ridden to the top in order to get a ride to the bottom. It might be an hour before Ab and his cart could find space and the Macy’s driver would certainly not sit still that much longer."|334|"Thomas M. Disch"
"ap < 03:00"|"nearly three o’clock"|"She set to work. It was, anyhow, nearly three o’clock. She spread a page of the Times across the counter and emptied the pail over it. A story in the second column caught her attention: a plane had been stolen from the Military Fair at Highland Falls. Apparently it had been flown away. But why? To have found out she would have had to brush aside a skum of eggshell, peelings, paper, sweepings, and a week’s worth of shit and husks from Emily’s cage."|334|"Thomas M. Disch"
"ap 01:00"|"one o’clock"|"It came to her, where she was supposed to be. Loretta had phoned last night when she was half asleep and she hadn’t written it down. (Loretta’s middle name was Dickens, and she claimed, in some complicated way, to be a descendant.) The appointment was for one o’clock and the Lowen School was on the other side of town. Panic whelmed up. It couldn’t be done, she told herself: and the panic subsided."|334|"Thomas M. Disch"
"ap 03:45"|"quarter to four"|"Bernie’s advice for coping with these minor disasters was just to go on agonizing at full steam while maintaining oneself in a state of resolute inaction. Finally the boredom became worse than the pain. Going off into the past was escapism at best and could lead to a nasty case of dichronatism. So she sat on the worn-out settee hidden in the setback of the corridor and considered all the ways in which her life was rotten through and through until, at a quarter to four, Willa came for her pies."|334|"Thomas M. Disch"
"ap 05:50"|5:50|"At 5:50 she brought out the rice pudding, which had gone all brown and peculiar. Then, just before the news, the office called and took Saturday away—a disappointment as usual as rain or dimes lost into telephones."|334|"Thomas M. Disch"
"ap > 11:00"|"after eleven"|"Alexa wrote in ballpoint (it was after eleven, G. was asleep) in the empty back pages of Tank’s fifth-grade project about the moon. She remembered to stick in the date: April 12, 2025. Now the page balanced. She tried the sounds of various openings in her head but they were all stiff with civility. Her usual Introibo, an apology for being late to reply, was this once not so. (What would Bernie have said? He’d have said, “Clear the air—say what you’re really feeling!”)"|334|"Thomas M. Disch"
"ap 23:58"|"Two minutes to twelve"|"Two minutes to twelve. She might reasonably complain, but she didn’t know who lived in the apartment above, or even for certain that that was where the sound came from. “Cheng-cheng,” and then, after a pause, “Cheng-cheng.”"|334|"Thomas M. Disch"
00:00|Midnight|"He stepped toward the table soundlessly and stood with one hand resting on the arm of a chair, his shoulders level with hers, his eyes steady as a laser beam.
“Midnight.”
“Could we play a game of cards?”"|334|"Thomas M. Disch"
15:00|"three that afternoon"|"By three that afternoon the tops of buildings were invisible at street level."|334|"Thomas M. Disch"
12:00|midday|"Her knees took so to trembling that she had to lean against a hydrant. Long after the distant whirr had diffused into the general midday din the machineries of her glands kept her in a flutter."|334|"Thomas M. Disch"
"ap 04:00"|four|"“Well, she’s sleeping.” Marylou turned back to the comic book, a sad story about horses in a Dallas circus, then thought to add: “She relieves me at four.”"|334|"Thomas M. Disch"
"ap 04:00"|"four o’clock"|"At four o’clock art movies on Channel 5. Sometimes he used the electromassage and sometimes just his hands to jerk off with. He’d read in the Sunday facs that if all the semen from the Metropolitan Area viewers of Channel 5 were put all together in one single place it would fill a medium-sized swimming pool. Fantastic? Then imagine swimming in it!"|334|"Thomas M. Disch"
"ap 10:00"|ten|"“Company A.” Mickey came to attention and saluted the air. Kids his age (six) always wanted to be guerillas or firemen. At ten it was pop singers. At fourteen, if they were bright (and somehow all the Hansons were bright), they wanted to write. Boz still had a whole scrapbook of the advertisements he’d written in high school. And then, at twenty …?"|334|"Thomas M. Disch"
"ap > 04:00"|"after four o’clock"|"“We could use the room here, though you won’t hear me complaining about that. Mrs. Miller said we could apply for a larger apartment, there’s five of us, and now six with you, but if I said yes and we moved and then Amparo goes off to this school, we’d just have to move back here, because the requirement there is for five people. Besides it would mean moving all the way to Queens. Now if Lottie were to have another, but of course her health isn’t up to it, not to speak of the mental thing. And Shrimp? Well, I don’t have to go into that. So I said no, let’s stay put. Besides, if we did go and then had to come back here, we probably wouldn’t have the luck to get the same apartment again. I don’t deny that there are lots of things wrong with it, but still. Try and get water after four o’clock, like sucking a dry tit.”"|334|"Thomas M. Disch"
"ap 03:15"|"three hours and fifteen minutes"|"“On the other hand you’ve gotten away from this.” Her hand whisked away the East Village roofscape and every ugliness. A second, more impatient whisk, as though she’d found the whole mess glued to her hand. In fact, it had become her hand, her arm, the whole stiff contraption of flesh she had managed for three hours and fifteen minutes to escape."|334|"Thomas M. Disch"
12:00|noonday|"The waiting room was simply done up with paper mattresses and a couple authenticated Saroyans to cheer up the noonday-white walls: an"|334|"Thomas M. Disch"
"ap 07:00"|"seven o’clock"|"Then, precisely as scheduled, at seven o’clock of the evening of December 24, Peanut (who was stuck with this name now for good and forever, since they’d never been able to agree on any other) was released from the brown glass womb, tilted topsy-turvy, tapped on the back. With a fine, full-throated yell (which was to be played back for her every birthday till she was twenty-one years old, the year she rebelled and threw the tape in an incinerator), Peanut Hanson joined the human race."|334|"Thomas M. Disch"
"ap 04:00"|"four o’clock"|"The one thing he had not been expecting, the wonderful thing, was how busy he had to be. Till now his concern had always been to find ways to fill the vacant daylight hours, but in the first ecstasies of his new selflessness there wasn’t time for half of all that needed doing. It was more than a matter of meeting Peanut’s needs, though these were prodigious from the beginning and grew to heroic proportions. But with his daughter’s birth he had been converted to an eclectic, new-fangled form of conservatism. He started doing real cooking again and this time without the grocery bills rocketing. he studied Yoga with a handsome young yogi on Channel 3. (There was no time, of course, under the new regime for the four o’clock art movies.) He cut back his Koffee intake to a single cup with Milly at breakfast."|334|"Thomas M. Disch"
"ap 02:00"|"two o’clock"|"At two o’clock, punctual as the news, Peanut started crying. Boz lifted her from the crib and gave her his breast. Except when he left the apartment nowadays, Boz didn’t bother with clothing. The little mouth closed round his nipple and the little hands gripped the soft flesh back from the tit. Boz felt a customary tingle of pleasure but this time it didn’t fade away when Peanut settled into a steady rhythm of sucking and swallowing, sucking and swallowing. Instead it spread across the surface and down into the depths of his breast; it blossomed inward to his chest’s core. Without stiffening, his cock was visited by tremors of delicate pleasure, and this pleasure traveled, in waves, into his loins and down through the muscles of his legs. For a while he thought he would have to stop the feeding, the sensation became so intense, so exquisite, so much."|334|"Thomas M. Disch"
"ap 09:30"|9.30|"Then, proving that when you’re sailing the wind always blows from behind you, they found Terry Riley’s day-long Orfeo at 99.5 on the FM dial. They’d studied Orfeo in mime class and by now it was part of their muscle and nerve. As Orpheus descended into a hell that mushroomed from the size of a pea to the size of a planet, the Alexandrians metamorphosed into as credible a tribe of souls in torment as any since the days of Jacopo Peri. Throughout the afternoon little audiences collected and dispersed to flood the sidewalk with libations of adult attention. Expressively they surpassed themselves, both one by one and all together, and though they couldn’t have held out till the apotheosis (at 9.30) without a stiff psychochemical wind in their sails, what they had danced was authentic and very much their own. When they left the Battery that night they felt better than they’d felt all summer long. In a sense they had been exorcised."|334|"Thomas M. Disch"
12:00|noon|"He reached the South Ferry stop at noon, bursting with a sense of his own imminent liberation. The weather was M-Day all over again, as though at midnight out on the ledge he’d forced time to go backwards to the point when things had started going wrong. He’d dressed in his most anonymous shorts and the pistol hung from his belt in a dun dittybag."|334|"Thomas M. Disch"
00:00|midnight|"He reached the South Ferry stop at noon, bursting with a sense of his own imminent liberation. The weather was M-Day all over again, as though at midnight out on the ledge he’d forced time to go backwards to the point when things had started going wrong. He’d dressed in his most anonymous shorts and the pistol hung from his belt in a dun dittybag."|334|"Thomas M. Disch"
"ap 02:15"|"fifteen after two"|"He looked at his wrist, then remembered he’d left his watch home. The gigantic advertising clock on the facade of the First National Citibank said it was fifteen after two. That wasn’t possible."|334|"Thomas M. Disch"
"ap 05:15"|five-fifteen|"But better than watching with her own children she liked to watch along with Amparo and Mickey. With Mickey most of all, since Amparo was already beginning to feel superior to the programs Mrs. Hanson liked best—the early cartoons and the puppets at five-fifteen. She couldn’t have said why. It wasn’t just that she took a superior sort of pleasure in Mickey’s reactions, since Mickey’s reactions were seldom very visible. Already at age five he could be as interior as his mother. Hiding inside the bathtub for hours at a time, then doing a complete U-turn and pissing his pants with excitement. No, she honestly enjoyed the shows for what they were—the hungry predators and their lucky prey, the good-natured dynamite, the bouncing rocks, the falling trees, the shrieks and pratfalls, the lovely obviousness of everything. She wasn’t stupid but she did love to see someone tiptoeing along and then out of nowhere: Slam! Bank! something immense would come crashing down on the Monopoly board scattering the pieces beyond recovery. “Pow!” Mrs. Hanson would say and Mickey would shoot back, “Ding-Dong!” and collapse into giggles. For some reason “Ding-Dong!” was the funniest notion in the world."|334|"Thomas M. Disch"
"ap 01:05"|One-five|"The phone would ring. Williken would pick it up and say. “One-five, five-six.” Shrimp would wrap herself in her thin arms and watch him until by the lowering of his eyes she knew the call wasn’t from Seattle."|334|"Thomas M. Disch"
"ap 05:06"|five-six|"The phone would ring. Williken would pick it up and say. “One-five, five-six.” Shrimp would wrap herself in her thin arms and watch him until by the lowering of his eyes she knew the call wasn’t from Seattle."|334|"Thomas M. Disch"
"ap 11:00"|eleven|"“That’s true when you’re ten years old. At eleven you’re allowed to have your own point of view.”"|334|"Thomas M. Disch"
"ap 04:00"|"four o’clock"|"“Oh, go on,” she said. “I’m enjoying it.”
“So am I, Mrs. Hanson, but it’s four o’clock.”
She felt obliged to say something intelligent before he went off, but at the same time she didn’t want to show that she’d guessed the purpose of the experiment. “It’s a very unusual plot.”"|334|"Thomas M. Disch"
"ap 02:00"|"two o’clock"|"And before she could add her little joke (“Except perhaps a bit of smut”), Len had chimed in with: “I’ll agree with that, Mrs. Hanson. Friday, then, at two o’clock?” In any case it was Shrimp’s joke."|334|"Thomas M. Disch"
"ap 04:30"|four-thirty|"One night in her fifth month with Amparo she’d gone out walking very late, through Washington Square and past the palisades of N.Y.U. and the junior deluxe co-ops on West Broadway. She stopped beside the window of her favorite shop where the crystals of a darkened chandelier caught glints from the headlights of passing cars. It was four-thirty, the stillest hour of the morning. A diesel roared past and turned west on Prince. A dead silence followed in its wake. It was then she heard that other sound, a sourceless far-off rumble, like the first faint premonition, as one glides down a quiet stream, of the cataract ahead. Since then the sound of those falls had always been with her, sometimes distinctly, sometimes only, like stars behind smog, as a dim presence, an article of faith."|334|"Thomas M. Disch"
"ap 02:00"|two|"12. The Bedroom (2026)

  In cross section the building was a swastika with the arms revolving counterclockwise, the Aztec direction. 1812, the Hansons’ apartment, was located halfway along the inner forearm of the swastika’s northwest limb, so that its windows commanded an uninterrupted view of several degrees southwestwards across the roofs of the lower buildings as far as the windowless, megalithic masses of the Cooper Union complex. Above: blue sky and roving clouds, jet trails and smoke wreathing up from the chimneys of 320 and 328. However one had to be right at the window to enjoy this vista. From the bed Shrimp could see only a uniformity of yellow brick and windows variegated with different kinds of curtains, shades, and blinds. May—and from two until almost six, when she needed it most, there was direct, yellow sunlight. It was the only advantage of living so near the top. On warm days the window would be opened a crack and a breeze would enter to ruffle the curtains. Lifting and falling, like the shallow erratic breathing of an asthmatic, billowing, collapsing, the curtains became, as anything watched intently enough will, the story of her life. Did any of those other curtains, shades, or blinds conceal a sadder story? Ah, she doubted it."|334|"Thomas M. Disch"
"ap < 06:00"|"almost six"|"12. The Bedroom (2026)

  In cross section the building was a swastika with the arms revolving counterclockwise, the Aztec direction. 1812, the Hansons’ apartment, was located halfway along the inner forearm of the swastika’s northwest limb, so that its windows commanded an uninterrupted view of several degrees southwestwards across the roofs of the lower buildings as far as the windowless, megalithic masses of the Cooper Union complex. Above: blue sky and roving clouds, jet trails and smoke wreathing up from the chimneys of 320 and 328. However one had to be right at the window to enjoy this vista. From the bed Shrimp could see only a uniformity of yellow brick and windows variegated with different kinds of curtains, shades, and blinds. May—and from two until almost six, when she needed it most, there was direct, yellow sunlight. It was the only advantage of living so near the top. On warm days the window would be opened a crack and a breeze would enter to ruffle the curtains. Lifting and falling, like the shallow erratic breathing of an asthmatic, billowing, collapsing, the curtains became, as anything watched intently enough will, the story of her life. Did any of those other curtains, shades, or blinds conceal a sadder story? Ah, she doubted it."|334|"Thomas M. Disch"
"ap 03:00"|"three o’clock"|"“It isn’t three o’clock. I thought it was three o’clock. But it isn’t. Would you like to look at some more of them? Or are you bored? I wouldn’t blame you, having to sit there like that, unable to move a muscle, and listening to me go on. I can rattle. I certainly wouldn’t blame you if you were bored.”"|334|"Thomas M. Disch"
"ap 10:00"|"ten o’clock"|"On June 30, 2001, Jimmy Tom was clubbed by the police during a riot protesting the ten o’clock curfew that the President had imposed during the Farm Crisis. He died the same night."|334|"Thomas M. Disch"
"ap 11:00"|"eleven o’clock"|"“What do you mean already? It’s eleven o’clock. You want a ride downtown?”"|334|"Thomas M. Disch"
"ap 11:00"|"Eleven o’clock"|"Eleven o’clock, and everything still to be done—the groceries, wine, a new dress, and, if she dared—Did she? Was there anything she didn’t dare now?"|334|"Thomas M. Disch"
"ap 07:00"|"seven o’clock"|"A fresh salad of carrots and parsnips, with a small onion added for zest—she’d been able to get these with her regular stamps—and she was done.
It was seven o’clock.
Lottie came into the kitchen and sniffed at the fried cubes of beef. “You’re certainly going to a lot of trouble.” Meaning expense."|334|"Thomas M. Disch"
17:00|"5 in the afternoon"|"Lottie set off. Amparo had been fed some snaps and sent up to the roof. Mickey, plugged into the teevee, was as good as invisible. In effect, till Len came, she was alone. The feelings of love that she had felt all day on the street and in stores returned, like some shy child who hides when there is company but torments you afterwards. The little rascal frolicked through the apartment, shrieking, sticking his tongue out, putting tacks on chairs, flashing images at her, like the glimpses you’d catch, switching past Channel 5 in the afternoon, of fingers sliding up a leg, of lips touching a nipple, of a cock stiffening. Oh, the anxiety! She delved into Lottie’s makeup drawer, but there wasn’t time for more than a dab of powder. She returned a moment later to put a drop of Molly Bloom beneath each earlobe. And lipstick? A hint."|334|"Thomas M. Disch"
"ap 08:00"|"eight o’clock"|"No, it looked macabre. She wiped it off.
It was eight o’clock.
He wasn’t going to come."|334|"Thomas M. Disch"
"ap 05:15"|five-fifteen|"He returned in no time with his suitcase and his bag of books, moving at the uncanny, hyped-up speed of the five-fifteen puppets."|334|"Thomas M. Disch"
"ap 04:00"|"four o’clock"|"Sometimes she’d sit through the same double feature twice in a row, going in at four o’clock and coming out at ten or eleven. She found she was able to watch the movies totally, any movie, and that afterwards she remembered details, images, lines of dialogue, tunes, with weird fidelity. She’d be walking through the crowds on Eighth Street and she’d have to stop because some face, or the gesture of a hand, or some luscious, long-ago landscape would have returned to her, wiping out all of her data. At the same time she felt completely cut off from everyone and passionately involved."|334|"Thomas M. Disch"
"ap 05:15"|Five-Fifteen|"39. The Five-Fifteen Puppets

  Alone in the apartment, doors locked, mind bolted, Mrs. Hanson watched the teevee with a fierce, wandering attention. People knocked, she ignored them. Even Ab Holt, who should have known better than to be playing their game."|334|"Thomas M. Disch"
"ap 05:00"|"five o’clock"|"“I would like a cigarette,” she said calmly, as if it were something one always says to oneself at five o’clock when the news came on, and she walked into the bedroom and took the cigarettes and the matches from the top drawer."|334|"Thomas M. Disch"
"ap 10:00"|"ten o’clock"|"At ten o’clock Slime came round and made a checklist of the destruction the auxiliaries had accomplished. She tried to make Mrs. Hanson sign a paper for certain of the boxes and cupboards to be stored at the city’s expense—the rest presumably was garbage—at which point Mrs. Hanson pointed out that until she’d been evicted the apartment still belonged to her and so would Miss Slime please leave and take her two sink-pissers with her."|334|"Thomas M. Disch"
"ap 04:00"|"four o’clock"|"At four o’clock there was a banging and clattering at the door of what was once again the foyer. The movers. She had time to freshen herself before they found the super to let them in. She watched grimly as they stripped the kitchen of furniture, shelves, boxes. Even vacant, the patterns of wear on the linoleum, of stains on the walls, declared the room to be the Hansons’ kitchen."|334|"Thomas M. Disch"
"~ 16:30"|Vespers|"Over the years Birdie’s relationship with his father had been whittled down to a voice on the phone on holidays and a perfunctory visit to the federal flophouse on 16th Street an average of four times a year, on which occasions Mr. Ludd would be issued meal vouchers for an outside restaurant. Family life was the single greatest cohesive force in any society, and so, willy-nilly, the MODICUM people tried to keep families together, even families as tenuous as one father and one son eating lasagna at twelve-week intervals at The Sicilian Vespers. His father? Birdie almost had to laugh."|334|"Thomas M. Disch"
"ap 11:07"|11:07|"The clock on the wall said 11:07. This is my lucky day: he made it a promise. He threw himself out of bed and did ten push-ups on the tile floor, still damp from its morning mopping. Then ten more. After the last push-up Birdie rested on the floor, his lips pressed against the cool, moist tile. He had a hard-on."|334|"Thomas M. Disch"
"ap 11:35"|11:35|"11:35. The Art History test was at two. He’d already missed a ten o’clock field trip for Consumership. Tough."|334|"Thomas M. Disch"
"ap 02:00"|two|"11:35. The Art History test was at two. He’d already missed a ten o’clock field trip for Consumership. Tough."|334|"Thomas M. Disch"
"ap 10:00"|"ten o’clock"|"11:35. The Art History test was at two. He’d already missed a ten o’clock field trip for Consumership. Tough."|334|"Thomas M. Disch"
"ap 02:15"|2:15|"He glanced at his wrist but he’d left his watch in the locker as it hadn’t fit in with today’s all-white color scheme. He spun round. The gigantic advertising clock on the face of First National Citibank said 2:15. That wasn’t possible. Birdie asked two of the old people on the benches if that was the right time. Their watches agreed."|334|"Thomas M. Disch"
"~ 16:30"|Vespers|"There was no use trying to get to the test now. Without quite knowing why, Birdie smiled. He breathed a sigh of relief and sat down to watch the ocean. In June there was the usual family reunion at The Sicilian Vespers. Birdie polished off his tray without paying too much attention to either the food or the story his dad was dawdling over, something about someone at 16th Street who’d opted for Room 7, after which it was discovered that he had been a Catholic priest. Mr. Ludd seemed upset. Birdie couldn’t tell if it was the idea of Room 7 or the idea of having to cut down his intake because of the diabetes. Finally, to give the old guy a chance at his noodles, Birdie told him about the essay project Mr. Mack had arranged, even though (as Mr. Mack had pointed out and pointed out) Birdie’s problems and his papers belonged to Barnard G.S.A., not to P. S. 141. In other words, this would be Birdie’s last chance, but that could be, if Birdie would let it, a source of motivation. And he let it."|334|"Thomas M. Disch"
"ap > 00:00"|"after twelve o’clock"|"Later that night Birdie finished reading the chapter in Plato’s Republic that contains the famous parable of the cave. Dazedly, dazzled, he wandered through the varied brightness of Wall Street’s third shift. Even after twelve o’clock the streets and plazas were teeming. He wound up in a corridor full of vending machines, sipping a hot Koffee, staring at the faces around him, wondering did any of them—the woman glued to the Times, the old messengers chattering—suspect the truth? Or were they, like the poor prisoners in the cave, turned to the rockface, watching shadows, never imagining that somewhere outside there was a sun, a sky, a whole world of crushing beauty?"|334|"Thomas M. Disch"
12:00|noon|"He slept fitfully, like a dead body sinking into the water and floating up to the surface. At noon he woke from a dream that stopped just short of being a nightmare. He’d been inside a room with a beamed ceiling. Two ropes hung from the beams. He stood between them, trying to grasp one or the other, but just as he thought he had caught hold of a rope, it would swing away wildly, like a berserk pendulum."|334|"Thomas M. Disch"
"ap 06:02"|"Six two"|"“No, you got it backwards—it’s your wagon that’s too short.”
“How tall are you anyhow? Six two?”
“Six four.”"|334|"Thomas M. Disch"
"ap 06:04"|"Six four"|"“No, you got it backwards—it’s your wagon that’s too short.”
“How tall are you anyhow? Six two?”
“Six four.”"|334|"Thomas M. Disch"
"ap 06:02"|"Six two"|"“How tall are you anyhow? Six two?”
“Six four.”
Reaching his punch line, Chapel made a laugh. “Ha, ha, I could use those four inches for myself!” (Chapel stood 5′ 7″ in his shoes.)"|334|"Thomas M. Disch"
"ap 06:04"|"Six four"|"“How tall are you anyhow? Six two?”
“Six four.”
Reaching his punch line, Chapel made a laugh. “Ha, ha, I could use those four inches for myself!” (Chapel stood 5′ 7″ in his shoes.)"|334|"Thomas M. Disch"
"ap 07:00"|"Seven o’clock"|"Seven o’clock, the last Wednesday in May. It was Martinez’s day off, while Ab was just sandwiching his excitement in between clock-out and clock-in with the assistance of some kind green pills."|334|"Thomas M. Disch"
