22:21|"10:21 P.M."|"Barrett chuckled. ""Nary a one.""
10:21 P.M.
The hot stream of water sprayed off Florence's upper chest and rivuleted down between her breasts. She stood in the shower stall, head back, eyes shut, feeling the ribbons of water lace across her stomach and down her thighs and legs."|"Hell House"|"Richard Matheson"
07:01|"7:01 A.M."|"-----------------
7:01 A.M.
I'm afraid not."" Barrett drew his foot from the water. ""Maybe it'll be warm enough by tomorrow morning."" He dried the foot and pulled his slipper on again. Pushing to his feet, he looked at Edith with a rueful smile. ""I could have let you sleep."""|"Hell House"|"Richard Matheson"
07:33|"7:33 A.M."|"They left the steam room and started back along the pool edge. It _was_ imagination, Edith thought. She repressed a smile Who ever heard of a ghost in a steam room?
7:33 A.M.
Florence knocked softly on the door to Fischer's room. When there was no answer, she knocked again. ""Ben?"" she called."|"Hell House"|"Richard Matheson"
"> 20:00"|"just past twenty"|"Florence nodded. ""But he did. He's here now, suffering, tormented. He must have gone into spirit at an early age-- just past twenty, I feel. He's very young and very frightened-- and, because he's frightened, very angry, very hostile. I believe if we can convince him to go on, a portion of the haunting force will be eliminated."""|"Hell House"|"Richard Matheson"
13:17|"1:17 P.M."|"Barrett smiled with satisfaction. Now he could move.
1:17 P.M.
The lights went on, and, in unison, all four uttered sounds of pleasure. ""I'll be damned,"""|"Hell House"|"Richard Matheson"
13:58|"1:58 P.M."|"Idiots, he thought. Some bulbs go on, and they all think the danger's over.
1:58 P.M.
The cabinet had been constructed in the northeast corner of the great hall by the installation of an eight-foot-long round wooden bar between the walls. A pair of heavy green draperies was hanging from the bar on rings, forming a triangular enclosure seven feet high."|"Hell House"|"Richard Matheson"
14:19|"2:19 P.M."|"At her.
2:19 P.M.
""Too tight?"" asked Barrett."|"Hell House"|"Richard Matheson"
14:38|"Two-thirty-eight p.m."|"""Two-thirty-eight p.m.; Miss Tanner in apparent trance,"" Barrett said into the microphone."|"Hell House"|"Richard Matheson"
16:23|"4:23 P.M."|"""Help her now,"" he said.
4:23 P.M.
Edith woke with a start. She checked her watch and saw that she'd been sleeping more than an hour."|"Hell House"|"Richard Matheson"
16:46|"4:46 P.M."|"""To prove a point. That figure was undoubtedly supposed to be Belasco's son--a son who, I'm convinced, never existed.""
4:46 P.M.
The cat lay warmly indolent beside her. Its body throbbed with purrs as Florence stroked its neck."|"Hell House"|"Richard Matheson"
18:21|"6:21 P.M."|"It was a plea as well.
6:21 P.M.
Florence walked into the dining hall. ""Good evening,"" she said."|"Hell House"|"Richard Matheson"
18:48|"6:48 P.M."|"He lurched away. Still moving, he glanced back at her. ""You're the one who'd better leave,"" he said. ""You're the one who's being used, not me.""
6:48 P.M.
Barrett sat down gingerly. ""My bag,"" he murmured. Edith let go of his arm and hurried to the Spanish table, lifting off the small black bag in which he kept his codeine and first-aid kit."|"Hell House"|"Richard Matheson"
20:09|"8:09 P.M."|"Edith nodded, trying to suppress the rise of panic in herself. _Five more days of this_, she thought.
8:09 P.M.
As she paced restlessly, her mind kept going over it again and again. Was Barrett right?"|"Hell House"|"Richard Matheson"
22:18|"10:18 P.M."|"She held herself in check until she'd returned to her room. There she sat down on the edge of her bed and started to cry. ""You're wrong,"" she whispered. ""Don't you see? You're wrong. You're _wrong_.""
10:18 P.M.
Edith lay on her back, staring at the ceiling. She'd closed her eyes a dozen times, only to open them again in seconds. She couldn't conceive of falling asleep. It seemed an impossibility to her."|"Hell House"|"Richard Matheson"
23:23|"11:23 P.M."|"There couldn't be anyone looking at her. There were no such things as ghosts. Lionel had said so; Lionel knew. She closed her eyes. There are no such things as ghosts, she told herself. No one is looking at me. There are no such things as ghosts. _Dear God in heaven, there are no such things as ghosts_.
11:23 P.M.
Fischer broke the seal on the bottle and unscrewed its cap. He poured two inches of bourbon into a glass and set down the bottle. Picking up the glass, he swirled the liquor around."|"Hell House"|"Richard Matheson"
23:56|"11:56 P.M."|"Now the house was getting to her as well.
11:56 P.M.
Something kept drawing her to the cellar. Florence descended the stairs and pushed through the swinging metal door that opened on the swimming pool. She remembered the feeling she'd had when she and Fischer had looked into the steam room yesterday: a sense of something perverted, something unwholesome. She could not resign that feeling to what she felt about Belasco's son."|"Hell House"|"Richard Matheson"
06:47|"6:47 A.M."|"-----------------
6:47 A.M.
The distant scream cut like a knife into Edith's sleep. She twitched awake, staring upward in confusion. A sound of rustling made her jerk around. Lionel was propped on his left elbow, looking at her."|"Hell House"|"Richard Matheson"
07:29|"7:29 A.M."|"_Was there really something down there?_
7:29 A.M.
Fischer drove the crowbar edge into the cleft, and, straining, levered out another chunk of brick and mortar. It had taken him more than twenty minutes to gouge away an opening no larger than his fist. His pants and tennis shoes were streaked with mortar stains; there was a film of powder on his hands. He sneezed as mortar dust got up his nostrils. Turning, he withdrew his handkerchief and blew his nose. He looked at Florence, who was watching him with anxious eyes. She forced a smile. ""I know it's hard."""|"Hell House"|"Richard Matheson"
08:16|"8:16 A.M."|"Across the crest, in scroll-like letters, were the initials ""D. B.""
8:16 A.M.
They had eaten in silence for almost twenty minutes now. Barrett pushed aside his plate and drew his cup of coffee in front of himself. He stared across the table at the EMR indicator."|"Hell House"|"Richard Matheson"
08:31|"8:31 A.M."|"he said.
8:31 A.M.
So this broken body has released the spirit which shall never return to it again. This body has served its purpose, it can serve that purpose no more. Earth to earth, ashes to ashes, dust to dust. Amen."""|"Hell House"|"Richard Matheson"
09:14|"9:14 A.M."|"As she washed the wounds, she heard the cat outside the door, raking its claws through the wood and making the horrible noise in its throat.
9:14 A.M.
""It's big,"" Edith said."|"Hell House"|"Richard Matheson"
10:43|"10:43 A.M."|"""I don't intend to stand by knowingly and allow you to become yet one more victim of Hell House,"" Barrett told her. He snapped his bag shut, picked it up. ""My dear?"" he said. Struggling to his feet, he turned for the door.
10:43 A.M.
Edith turned onto her right side and looked at the other bed. Lionel was asleep. She should never have let him work on that crate. They should have asked Fischer to open it."|"Hell House"|"Richard Matheson"
11:16|"11:16 A.M."|"""_I am not losing control_,"" she told him stiffly. She turned and went inside her room.
11:16 A.M.
Florence started as someone knocked on the door. ""Come in."""|"Hell House"|"Richard Matheson"
"ap 09:00"|nine|"""She was a fanatic,"" Fischer said. ""When I started showing signs of mediumship at nine, she devoted her existence to it."" His smile was humorless. ""My existence, too."""|"Hell House"|"Richard Matheson"
12:16|"12:16 P.M."|"He left the room without another word.
12:16 P.M.
The cool water rippling against his face felt good. The skin of his burned calf had contracted, making it painful to kick, but he didn't want to stop. Every time he lifted his right hand from the water, the pain in his thumb intensified. I need this, though, he thought. He hadn't been swimming for almost a week."|"Hell House"|"Richard Matheson"
12:47|"12:47 P.M."|"Suddenly the door was shoving in behind him, pushing him directly into the gelatinous form. It struck his face; his screaming mouth was filled with turgid jelly. Coldness washed across his side. He felt hands slip beneath his arms. He thought he heard Edith screaming. Someone started dragging him across the floor. Looking up, he made out Fischer's face above him, pale and indistinct. Just before he lost consciousness, Barrett saw his body. There was nothing on it.
12:47 P.M.
Fischer gulped down coffee, holding the cup with both hands. Once again the couple from Caribou Falls had come and gone, unseen."|"Hell House"|"Richard Matheson"
13:57|"1:57 P.M."|"""And now I'm back,"" he muttered in a trembling voice. ""I'm _back_."" He closed his eyes and couldn't stop from shaking. _How?_ he thought. I'm not afraid to try, but how do I begin? A rage of bewilderment clamped his muscles suddenly. Jerking open his eyes, he grabbed his cup and hurled it far across the room. _It's too damn complicated!_ screamed his mind.
1:57 P.M.
She blinked her eyes. Lionel was awake. She put her hand in his. ""Are you all right?"""|"Hell House"|"Richard Matheson"
14:21|"2:21 P.M."|"She stared at him, feeling lost and helpless. She had no faith of her own remaining. She could only cling to his. God help us if you're wrong, she thought.
2:21 P.M.
""O Spirit of Immortal Truth,"" Florence began, ""help us, this day, to rise above the doubts and fears of this life. Open our natures to mighty revelations. Give us eyes to see, and ears to hear. Bless us in our efforts to lift the darkness from the world."""|"Hell House"|"Richard Matheson"
15:47|"3:47 P.M."|"Fischer eyed her guardedly. ""I hope I do,"" he said.
3:47 P.M.
Edith sat up and slid her legs across the mattress edge. Reaching out, she picked up Lionel's watch from the table and raised its lid. Nearly four o'clock. How could he possibly get his machine ready by tomorrow?"|"Hell House"|"Richard Matheson"
"ap < 04:00"|"Nearly four o'clock"|"Fischer eyed her guardedly. ""I hope I do,"" he said.
3:47 P.M.
Edith sat up and slid her legs across the mattress edge. Reaching out, she picked up Lionel's watch from the table and raised its lid. Nearly four o'clock. How could he possibly get his machine ready by tomorrow?"|"Hell House"|"Richard Matheson"
"ap < 04:00"|"Nearly four o'clock"|"Edith sat up and slid her legs across the mattress edge. Reaching out, she picked up Lionel's watch from the table and raised its lid. Nearly four o'clock. How could he possibly get his machine ready by tomorrow?"|"Hell House"|"Richard Matheson"
16:27|"4:27 P.M."|"Darkness swallowed her.
4:27 P.M.
Somewhere there was music playing, slowly, tenderly; a waltz. She was dancing to the music, gliding through a kind of mist. Was she in the ballroom? She could not be sure. Her partner's face was indistinct, yet she felt certain it was Daniel's. She could feel his arm around her and his left hand holding out her right. It was warm. There was a scent of flowers in the air; roses, she decided. A summer dance. A small string orchestra performing. Florence danced in languorous circles with her partner."|"Hell House"|"Richard Matheson"
18:11|"6:11 P.M."|"_One way only_.
6:11 P.M.
Fischer stood at the edge of the tarn, shining his flashlight at the turbid surface of the water. Twice now, he was thinking. Edith first, then Florence. He moved the cone of light across the water, grimacing at the stench which hovered over it. Once when he'd been working in a hospital, an old man had died of gangrenous wounds on his back. The smell of his room had been like this."|"Hell House"|"Richard Matheson"
"< 00:00"|"Near midnight"|"""Near midnight. You were asleep."" Fischer paused for emphasis. ""So was she."""|"Hell House"|"Richard Matheson"
18:27|"6:27 P.M."|"And wondering, idly, casually, just how and when to finish him off.
6:27 P.M.
Barrett stood beside the bed, looking at Edith, wondering whether to wake her or not. The food was getting cold; but was it food she needed, or rest?"|"Hell House"|"Richard Matheson"
19:31|"7:31 P.M."|"Edith clung to him, sobbing. It's going to be all right, he told himself. It _had_ been the house. Everything would be resolved after they left.
7:31 P.M.
Florence straightened with a groan. Leaning her elbow on the mattress edge, she levered to her feet. What time is it? she wondered. Declining her head, she raised her watch. _That late_, she thought, dismayed."|"Hell House"|"Richard Matheson"
02:00|"2:00 A.M."|"The top of the page was titled BIRTHS. Below it was a single faded entry: ""Daniel Myron Belasco was born at 2:00 A.M. on November 4, 1903."""|"Hell House"|"Richard Matheson"
02:00|"2:00 A.M."|"The top of the page was titled BIRTHS. Below it was a single faded entry: ""Daniel Myron Belasco was born at 2:00 A.M. on November 4, 1903.""
9:07 P.M.
There must be _something_ I can do,"" she said. Barrett turned from the machine, where he was working on an uncovered circuit assembly, comparing its maze of wires and transistors with one of his blueprints. She had been watching him in restive silence for the past twenty minutes, noticing how tired he looked. Finally she'd had to speak."|"Hell House"|"Richard Matheson"
21:07|"9:07 P.M."|"The top of the page was titled BIRTHS. Below it was a single faded entry: ""Daniel Myron Belasco was born at 2:00 A.M. on November 4, 1903.""
9:07 P.M.
There must be _something_ I can do,"" she said. Barrett turned from the machine, where he was working on an uncovered circuit assembly, comparing its maze of wires and transistors with one of his blueprints. She had been watching him in restive silence for the past twenty minutes, noticing how tired he looked. Finally she'd had to speak."|"Hell House"|"Richard Matheson"
22:19|"10:19 P.M."|"He turned away and hobbled back to the Reversor. Edith watched him go. She wished she could believe him, but Fischer's words had driven fear so deep inside her she could feel it in her blood, chill and acidic, eating at her.
10:19 P.M.
_. . . Daniel, please. You have to understand. What you ask is inconceivable. You know that. It isn't that I have no sympathy. I do. I've opened up my heart completely to you. I believe in you and trust you. You saved my life. Now let me save your soul._"|"Hell House"|"Richard Matheson"
22:23|"10:23 P.M."|"For several moments she could hear his wretched sobbing; then the room was still. She stared at the spot where he'd been standing. ""You know I can't,"" she said. ""Daniel, please. You know I can't. _You know I can't_.""
10:23 P.M.
Barrett's eyes were slitted as he climbed the stairway slowly, his arm across Edith's shoulders. He tried not to put too much weight on her, tried not to make any sounds of pain. She'd had enough distress today; and it was only temporary, after all. Another pill, a good night's sleep, and he'd be fit enough by morning. He could endure the pain another day or so. The Reversor was almost ready for use. Another hour's work tomorrow, and he'd be prepared to prove his theory."|"Hell House"|"Richard Matheson"
23:02|"11:02 P.M."|"Edith nodded, then, as Barrett put his arm around her, pressed against him, cradling her head in the hollow between his arm and chest. She sighed. ""I feel safe now.""
11:02 P.M.
If only I could sleep, she thought. Her smile was barren. The human mind, she thought."|"Hell House"|"Richard Matheson"
23:28|"11:28 P.M."|"The chair rocked slowly back and forth. Back and forth.
11:28 P.M.
The room felt hot. Groaning, Florence peeled aside the top blanket and dropped it to the floor. She turned on her side and closed her eyes again. Sleep, she told herself. Tomorrow we'll get back to it again."|"Hell House"|"Richard Matheson"
23:43|"11:43 P.M."|"A scream of horror flooded from her throat as the moldering figure plunged inside her.
11:43 P.M.
Fischer jerked up, gasping, at the sound of screaming in the next room."|"Hell House"|"Richard Matheson"
07:19|"7:19 A.M."|"-----------------
7:19 A.M.
Fischer sat slumped in an armchair, staring at Florence. He hadn't closed his eyes all night. When Barrett's pills had finally put her to sleep, he'd dragged the heavy armchair to her bedside; and Barrett and Edith had gone back to their room, Barrett with the promise that he'd return in several hours to take over watching. He'd never returned. Fischer had not expected it."|"Hell House"|"Richard Matheson"
07:48|"7:48 A.M."|"God, I hope it is all right, he thought. He shuddered. _What if he was not allowed to take her from the house?_
7:48 A.M.
""More coffee?"""|"Hell House"|"Richard Matheson"
09:01|"9:01 A.M."|"she cried. Florence pulled away from her, looking at herself with sickened realization; she lunged to her feet and ran into the bathroom. Edith struggled up and moved across the room unevenly. She fell against Lionel as he ran in, clinging to him, eyes shut, face against his chest. She started crying helplessly.
9:01 A.M.
You'll be all right."" Barrett patted Fischer's shoulder. ""Just stay in bed awhile; don't move."""|"Hell House"|"Richard Matheson"
09:42|"9:42 A.M."|"""Good,"" said Barrett. ""In addition to my work, then, some extra value has come of this week, some personal enlightenment."" He smiled at her. ""Have heart, my dear. Everything will work out.""
9:42 A.M.
Barrett opened his eyes, to find himself looking at Edith's sleeping face. He felt a twinge of worry. He hadn't meant to sleep."|"Hell House"|"Richard Matheson"
10:33|"10:33 A.M."|"He started toward the great hall. ""You don't win,"" he said. ""I may not get that money, but you're not going to beat me; not you. I know your secret, and I'm going to destroy you."" He had never felt such hatred in his life. He reached the archway and pointed at the Reversor with a look of triumph. ""There!"" he shouted. ""There it stands! Your conqueror!"" He had to lean against the archway wall. He felt exhausted, racked by pain. It doesn't matter, he told himself. Whatever pain he felt was secondary now. He'd worry later about Fischer and Miss Tanner, worry afterward about Edith and himself. There was only one thing that mattered at this moment: his defeat of Hell House and the victory of his work.
10:33 A.M.
She felt herself begin to rise from darkness. Daniel's voice cajoled her. _You don't have to sleep_, he said. She seemed to feel her veins and arteries compressing, tissues drawing in, her body forcing out the darkness. There was burning pressure in her kidneys. She tried to hold it back but was unable to. The pressure kept building. _Go on_, Daniel told her; _let it go_."|"Hell House"|"Richard Matheson"
11:08|"11:08 A.M."|"Slowly, agonizingly, she reached out to shape the moving scarlet ribbons.
11:08 A.M.
Fischer jarred up, heartbeat pounding, and looked around in dread. His head was throbbing violently. He wanted to fall back on the pillow, but something kept him from it."|"Hell House"|"Richard Matheson"
11:47|"11:47 A.M."|"""It looks like the letter 'B.'""
11:47 A.M.
They stood in the doorway, watching Fischer's slowly moving form until it vanished in the mist. Then Barrett turned."|"Hell House"|"Richard Matheson"
12:00|noon|"Exactly noon. Fittingly precise, he thought. He pushed the watch into his pocket and turned to Edith. ""We have to go."""|"Hell House"|"Richard Matheson"
12:45|"12:45 P.M."|"Behind those windowless walls some several hundred yards distant, Hell House was dying.
12:45 P.M.
Barrett snapped his watch cover shut. ""It's done."""|"Hell House"|"Richard Matheson"
14:01|"2:01 P.M."|"But not with the reek of the dead.
2:01 P.M.
Fischer braked a little as the Cadillac moved into another pocket of impenetrable mist."|"Hell House"|"Richard Matheson"
14:17|"2:17 P.M."|"Why, then, was his foot pressing down harder and harder on the accelerator? Why was his heart beginning to pound? Why was there an icy prickling on the back of his neck? _Why did he have this constantly increasing dread that he had to get back to the house before it was too late?_
2:17 P.M.
Barrett came out of the bathroom, wearing robe and slippers. He limped to Edith's bed and sat on the edge of it. She was lying down, the comforter pulled over her. ""Feeling better?"" she asked."|"Hell House"|"Richard Matheson"
14:46|"2:46 P.M."|"Then all was blackness, like a shroud enfolding him, as he descended into night.
2:46 P.M.
Edith's left hand jumped abruptly. Her wedding band had sheared in half and fallen to the bed. She snapped her eyelids back. The room was dark. ""Lionel?"""|"Hell House"|"Richard Matheson"
15:31|"3:31 P.M."|"Madness took her then. She backed off, screaming, stumbling out into the corridor. A figure came leaping down the stairs and grabbed her by the arms. She fought it with demented strength, shrieks of frenzy flooding from her throat. The figure shouted at her, but she heard only her own voice. Something struck her on the jaw, and suddenly she was falling, screaming endlessly, as she went plummeting into the depths.
3:31 P.M.
Edith stirred again. Her eyes fluttered open. For several moments she stared toward the front of the car. Then she turned in confusion, twitching as she saw him. She looked at him in questioning silence."|"Hell House"|"Richard Matheson"
18:29|"6:29 P.M."|"As he crossed the entry hall, he had the feeling that the house was swallowing him alive.
6:29 P.M.
Fischer sat at the huge round table in the great hall, eating a sandwich and drinking a cup of coffee; Edith had brought two sacks of food and left again without a word. It's insane, Fischer was thinking. He'd thought it endlessly for the past hour."|"Hell House"|"Richard Matheson"
02:00|"2:00 A.M."|"He reached the altar and looked at the open Bible. The page he saw was headed BIRTHS. ""Daniel Myron Belasco was born at 2:00 A.M. on November 4, 1903."" He felt a chilling disappointment. That wasn't it; it couldn't be."|"Hell House"|"Richard Matheson"
19:58|"7:58 P.M."|"Belasco had told him so.
7:58 P.M.
For the past half-hour Fischer had been hunched in the corner of the seat, face as white as chalk, teeth chattering, arms crossed across his stomach, eyes unblinking for minutes at a time, staring sightlessly ahead. His shaking had kept dislodging the blanket from his shoulders; Edith had had to draw it around him repeatedly. Fischer had not responded to her attentions in any way. She might have been invisible to him."|"Hell House"|"Richard Matheson"
"ap > 08:00"|"Just past eight"|"Edith looked at her watch and saw that it had stopped. She twisted around to look at the dashboard. ""Just past eight."""|"Hell House"|"Richard Matheson"
20:36|"8:36 P.M."|"His laugh was cold with defeat. ""His final jest. Even though we actually know his secret now, there's not a damn thing we can do about it.""
8:36 P.M.
Fischer held back as they reached the house. Edith turned to face him. He was staring at the doors. ""What is it?"" she asked."|"Hell House"|"Richard Matheson"
21:12|"9:12 P.M."|"""_The walls, door, and ceiling are sheathed with lead_.""
9:12 P.M.
The two walked slowly down the steps, Edith carrying her suitcase, Fischer carrying Barrett's suitcase and his duffel bag."|"Hell House"|"Richard Matheson"
