"ap 04:00"|4:00|"In the case that we have imagined the following statements are all true of Smith:(1) If Smith does not leave at 3:30, then he cannot arrive at 4:00;"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"In the case that we have imagined the following statements are all true of Smith:(1) If Smith does not leave at 3:30, then he cannot arrive at 4:00;
(2) If Smith does leave at 3:30, then he will arrive at 4:00
(3) Smith can leave at 3:30, BUT"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"In the case that we have imagined the following statements are all true of Smith:(1) If Smith does not leave at 3:30, then he cannot arrive at 4:00;
(2) If Smith does leave at 3:30, then he will arrive at 4:00
(3) Smith can leave at 3:30, BUT"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"(2) If Smith does leave at 3:30, then he will arrive at 4:00
(3) Smith can leave at 3:30, BUT
(4) Smith does not leave at 3:30."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"(2) If Smith does leave at 3:30, then he will arrive at 4:00
(3) Smith can leave at 3:30, BUT
(4) Smith does not leave at 3:30."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"(3) Smith can leave at 3:30, BUT
(4) Smith does not leave at 3:30.
"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"These four statements are, thus, seemingly consistent, but unfortunately they also seem to entail a contradiction. For:(2) If Smith does leave at 3:30, then he will arrive at 4:00 and"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"These four statements are, thus, seemingly consistent, but unfortunately they also seem to entail a contradiction. For:(2) If Smith does leave at 3:30, then he will arrive at 4:00 and"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"These four statements are, thus, seemingly consistent, but unfortunately they also seem to entail a contradiction. For:(2) If Smith does leave at 3:30, then he will arrive at 4:00 and
(3) Smith can leave at 3:30
seem clearly to entail"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"These four statements are, thus, seemingly consistent, but unfortunately they also seem to entail a contradiction. For:(2) If Smith does leave at 3:30, then he will arrive at 4:00 and
(3) Smith can leave at 3:30
seem clearly to entail"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"seem clearly to entail
(5) Smith can arrive at 4:00.
"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"But, on the other hand:(1) If Smith does not leave at 3:30, then he cannot arrive at 4:00"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"But, on the other hand:(1) If Smith does not leave at 3:30, then he cannot arrive at 4:00"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"
and(4) Smith does not leave at 3:30
seem equally clearly to entail"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"seem equally clearly to entail
(6) Smith cannot arrive at 4:00.
Statements (5) and (6) are clearly contradictories.44"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"Given this, we might first wonder why Taylor has never publicly applied such considerations to his original “Fatalism”-problem, and then be tempted to say that the Smith problem itself can be solved simply by making explicit the times and situations with respect to which the two contradictory physical-modal statements, “Smith can arrive at 4:00” and “Smith cannot arrive at 4:00,” are to be evaluated. Let’s look at the second statement first. Recall that physical possibility is to be understood in terms of physical compatibility among situations-at-times. “Smith cannot arrive at 4:00” is true, then, with respect to what time-and-situation? We look around for some situation-at-a-time that would stand in an appropriate causal relation to Smith’s potential flight to the city—the only way in the case he  can arrive at 4:00—with which such a flight, and so such an arrival-at-4: 00, would be incompatible. The relevant modally-limiting situation is easily seen here to be the situation in which Smith did not in fact leave on the plane at 3:30. We can assume that there was an interval greater than one moment when Smith could have boarded the plane, but let’s suppose that the very first moment when such an option was no longer open to him, the moment when the plane’s doors closed and its engines revved, was the moment: 3:30:19.97. It appears reasonable to say that, with respect to any temporal point at or after this moment, as T and L cook the case, it is not physically possible that Smith arrives at 4:00, so that the proposition: (3:30:19.97 (~◊4:00 Smith arrives)) appears to be true."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"Given this, we might first wonder why Taylor has never publicly applied such considerations to his original “Fatalism”-problem, and then be tempted to say that the Smith problem itself can be solved simply by making explicit the times and situations with respect to which the two contradictory physical-modal statements, “Smith can arrive at 4:00” and “Smith cannot arrive at 4:00,” are to be evaluated. Let’s look at the second statement first. Recall that physical possibility is to be understood in terms of physical compatibility among situations-at-times. “Smith cannot arrive at 4:00” is true, then, with respect to what time-and-situation? We look around for some situation-at-a-time that would stand in an appropriate causal relation to Smith’s potential flight to the city—the only way in the case he  can arrive at 4:00—with which such a flight, and so such an arrival-at-4: 00, would be incompatible. The relevant modally-limiting situation is easily seen here to be the situation in which Smith did not in fact leave on the plane at 3:30. We can assume that there was an interval greater than one moment when Smith could have boarded the plane, but let’s suppose that the very first moment when such an option was no longer open to him, the moment when the plane’s doors closed and its engines revved, was the moment: 3:30:19.97. It appears reasonable to say that, with respect to any temporal point at or after this moment, as T and L cook the case, it is not physically possible that Smith arrives at 4:00, so that the proposition: (3:30:19.97 (~◊4:00 Smith arrives)) appears to be true."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"The analysis of “Smith can arrive at 4:00” looks just as easy. The statement “Smith can arrive at 4:00” is at some time true just in case there stands in the relation R to the actual-world-at-that-time no situation-at-a-time physically incompatible with Smith’s arrival at 4:00. At, for example, 3:30:18.00 no such situation stands in the appropriate mother-relation to the actual world, and the statements: (◊4:00 Smith arrives) looks at this time to be true. The proposition accordingly looks to remain true at all moments up to 3:30:19.97, for it is at this moment that an actual situation causally incompatible with Smith’s timely arrival begins to obtain. I think we may thus reasonably conclude here that:VI-7) (∀tn(tn<3:30:19.97)(tn◊4:00 Smith arrives))"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"The analysis of “Smith can arrive at 4:00” looks just as easy. The statement “Smith can arrive at 4:00” is at some time true just in case there stands in the relation R to the actual-world-at-that-time no situation-at-a-time physically incompatible with Smith’s arrival at 4:00. At, for example, 3:30:18.00 no such situation stands in the appropriate mother-relation to the actual world, and the statements: (◊4:00 Smith arrives) looks at this time to be true. The proposition accordingly looks to remain true at all moments up to 3:30:19.97, for it is at this moment that an actual situation causally incompatible with Smith’s timely arrival begins to obtain. I think we may thus reasonably conclude here that:VI-7) (∀tn(tn<3:30:19.97)(tn◊4:00 Smith arrives))"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"But T and L have an extremely clever way to avoid this solution, though I am going to make their dodge more perspicuous than they make it. T and L now fasten on the very last instant at which  Smith was able to board the plane—say, the instant: 3:30:19.96. (T and L call this instant simply “3:30,” which is, I think confusing in its 60-second breadth of reference.) Here 3:30:19.96 is the critical instant: if Smith does not board before or at this instant, he does not board. Suppose Smith is hovering right outside the door to the plane at 3:30:19.96, able to dart in if he wishes or stay out instead if he wishes. We designate the critical moment, 3:30:19.96, by the word “now.” T and L thus restate their problem:(1′) If Smith does not board at 3:30:19.96, then he cannot now (at 3:30:19.96) arrive at 4:00."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"But T and L have an extremely clever way to avoid this solution, though I am going to make their dodge more perspicuous than they make it. T and L now fasten on the very last instant at which  Smith was able to board the plane—say, the instant: 3:30:19.96. (T and L call this instant simply “3:30,” which is, I think confusing in its 60-second breadth of reference.) Here 3:30:19.96 is the critical instant: if Smith does not board before or at this instant, he does not board. Suppose Smith is hovering right outside the door to the plane at 3:30:19.96, able to dart in if he wishes or stay out instead if he wishes. We designate the critical moment, 3:30:19.96, by the word “now.” T and L thus restate their problem:(1′) If Smith does not board at 3:30:19.96, then he cannot now (at 3:30:19.96) arrive at 4:00."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"But T and L have an extremely clever way to avoid this solution, though I am going to make their dodge more perspicuous than they make it. T and L now fasten on the very last instant at which  Smith was able to board the plane—say, the instant: 3:30:19.96. (T and L call this instant simply “3:30,” which is, I think confusing in its 60-second breadth of reference.) Here 3:30:19.96 is the critical instant: if Smith does not board before or at this instant, he does not board. Suppose Smith is hovering right outside the door to the plane at 3:30:19.96, able to dart in if he wishes or stay out instead if he wishes. We designate the critical moment, 3:30:19.96, by the word “now.” T and L thus restate their problem:(1′) If Smith does not board at 3:30:19.96, then he cannot now (at 3:30:19.96) arrive at 4:00.
(2′) If Smith boards at 3:30:19.96, then he will arrive at 4:00.
(3′) Smith can now (at 3:30:19.96) board at 3:30:19.96."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"But T and L have an extremely clever way to avoid this solution, though I am going to make their dodge more perspicuous than they make it. T and L now fasten on the very last instant at which  Smith was able to board the plane—say, the instant: 3:30:19.96. (T and L call this instant simply “3:30,” which is, I think confusing in its 60-second breadth of reference.) Here 3:30:19.96 is the critical instant: if Smith does not board before or at this instant, he does not board. Suppose Smith is hovering right outside the door to the plane at 3:30:19.96, able to dart in if he wishes or stay out instead if he wishes. We designate the critical moment, 3:30:19.96, by the word “now.” T and L thus restate their problem:(1′) If Smith does not board at 3:30:19.96, then he cannot now (at 3:30:19.96) arrive at 4:00.
(2′) If Smith boards at 3:30:19.96, then he will arrive at 4:00.
(3′) Smith can now (at 3:30:19.96) board at 3:30:19.96."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"(2′) If Smith boards at 3:30:19.96, then he will arrive at 4:00.
(3′) Smith can now (at 3:30:19.96) board at 3:30:19.96.
(4′) Smith does not board at 3:30:19.96."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"(2′) If Smith boards at 3:30:19.96, then he will arrive at 4:00.
(3′) Smith can now (at 3:30:19.96) board at 3:30:19.96.
(4′) Smith does not board at 3:30:19.96."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"(3′) Smith can now (at 3:30:19.96) board at 3:30:19.96.
(4′) Smith does not board at 3:30:19.96.
"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"By (2′) and (3′) we get:(5′) Smith can now (at 3:30:19.96) arrive at 4:00."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"By (2′) and (3′) we get:(5′) Smith can now (at 3:30:19.96) arrive at 4:00."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"But by (1′) and (4′) we get:(6′) Smith cannot now (at 3:30:19.96) arrive at 4:00."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"But by (1′) and (4′) we get:(6′) Smith cannot now (at 3:30:19.96) arrive at 4:00."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"Thus, by collapsing the relevant moment of the case to the last, vanishingly small, ideal moment when Smith can but does not board the plane, T and L seem to have kept their paradox alive by arguing that both:(VI-9) 3:30:19.96 (◊4:00 Smith arrives)"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"
and(VI-10) 3:30:19.96 (∼◊4:00 Smith arrives)
"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"are validly derivable from the apparently consistent (1′)-(4′). Since the moment 3:30:19.96 is the moment I (and T and L) have designated “now,” the locus of the Smith problem is now fixed at the issue of physical-possibility-at-the-present."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"T and L now propose to resolve the problem by denying the validity of the inference from (2′) and (3′) to (5′). First, they say that they understand a proposition like (tn◊p) to mean really that nothing has  happened by time tn sufficient to “prevent” p (this is an analysis of (tn◊p) with which I am obviously in complete agreement). T and L accordingly reformulate (2′), (3′) and (5′) as:(2”) If Smith boards at 3:30:19.96, then he will arrive at 4:00."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"T and L now propose to resolve the problem by denying the validity of the inference from (2′) and (3′) to (5′). First, they say that they understand a proposition like (tn◊p) to mean really that nothing has  happened by time tn sufficient to “prevent” p (this is an analysis of (tn◊p) with which I am obviously in complete agreement). T and L accordingly reformulate (2′), (3′) and (5′) as:(2”) If Smith boards at 3:30:19.96, then he will arrive at 4:00."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"(3”) Nothing has happened by 3:30:19.96 sufficient to prevent Smith from boarding at 3:30:19.96."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"(5”) Nothing has happened by 3:30:19.96 sufficient to prevent Smith from arriving at 4:00."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"(5”) Nothing has happened by 3:30:19.96 sufficient to prevent Smith from arriving at 4:00."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"T and L claim that this inference is no good, that something has happened by 3:30:19:96 sufficient to prevent Smith from arriving at 4:00: namely, his failure to board at 3:30:19.96. They thus claim that the established modal inference:(If p, then q) 
(p is possible) 
∴ (q is possible)"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 04:00"|4:00|"T and L claim that this inference is no good, that something has happened by 3:30:19:96 sufficient to prevent Smith from arriving at 4:00: namely, his failure to board at 3:30:19.96. They thus claim that the established modal inference:(If p, then q) 
(p is possible) 
∴ (q is possible)"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"It’s easy to see why this is so. See that (3′), perspicuously put, amounts to:(VI-11) 3:30:19.96 (◊3:30:19.96 Smith boards)."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"This, of course, fixes the situation in the context of which the modality is to be evaluated at that situation obtaining in the actual-world-at-3: 30:19.96. The assertion that at 3:30:19.96 it is physically possible that Smith boards at 3:30:19.96 is thus true only if there is no feature of the actual situation that obtains at 3:30:19.96 which is physically incompatible with Smith’s boarding at 3:30:19.96. But see that premise (4′) established just such a feature: the actual situation at 3:30:19.96 is that Smith does not board at 3:30:19.96. I hold that, given that an actual feature of the situation that obtains at time tn is Smith’s failure-to-board-at-tn, there is no situation-at-tn, physically compatible with this actual situation, in which Smith boards at tn, since this would have as a consequence the fact that it is physically possible at tn that Smith both does and does not board at tn, which is clearly absurd."|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"T and L, however, explicitly reject this J-type analysis of the reformulated Smith problem. They prefer to treat Smith’s boarding-at-t n as an event somehow physically-compatible-at-tn with the actual situation-at-tn in which Smith does not board-at-tn, while treating only the causal consequence of this boarding-event as physically incompatible with the actual situation. This strikes me as both confused and ad hoc. T and L justify their rejection of system J’s solution in the following way: “The crux of the matter is that Smith’s not ... (boarding at 3:30:19.96) ... does not count as a condition that prevents Smith from ... (boarding at 3:30:19.96) ..., because if it did it would follow that no one can ever do anything he does not do, which is surely false.”46"|"Fate, Time, and Language"|"David Foster Wallace"
"ap 03:30"|3:30|"This claim seems very strange when read alongside Taylor’s own position in “Fatalism.” And under this essay’s analysis of physical possibility the claim is in fact not true. Under this essay’s analysis, it is quite possible at t1 that any number of things happen at t2, all but one of which will not actually happen at t2. My analysis yields only  the conclusion that, at t2, it is not physically possible for something both to happen-at-t2 and not-happen-at t2. Given the actual situation that obtains at, say, 3:30:19.95, it is at this time both physically possible that Smith boards at 3:30:19.96 and physically possible that Smith does not board at 3:30:19.96, because neither event-at-3:30:19.96 is physically incompatible with the actual situation-at-3:30:19.95. Given, though, that an explicit feature of the actual situation-at -3:30:19.96 is Smith not boarding at 3:30:19.96, I hold that there is no compatible situation-at-3:30:19.96 in which he boards. It is not at all the case that Smith “can never do anything he does not do,” but only that Smith cannot possibly both do and not do something at the same time. This fact seems to me completely and obviously true, and it’s also captured beautifully by this essay’s proposed system for properly understanding terms like “can.” I thus firmly believe that the system J is able to offer a far more satisfactory solution to T and L’s own Smith problem than the authors themselves come up with."|"Fate, Time, and Language"|"David Foster Wallace"
09:59|"9:59 A.M."|"This is all pretty standard. But Wallace wondered, What do I mean, while sitting, for instance, at my desk in Brooklyn at 9:59 A.M., when I say, “It is impossible for me to touch the Eiffel Tower at 10 A.M.”? Obviously, I don’t mean that the act described is logically impossible (it’s perfectly easy to conceive). But I also don’t quite mean that the act described violates the laws of nature (touching the Eiffel Tower at 10 A.M. is a perfectly ordinary physical act). What I mean is something like: Given the prevailing circumstances now, it is physically impossible for me to touch the Eiffel Tower at  10 A.M. Wallace dubbed this kind of modality “situational physical modality.” Unlike logical modality and plain-old physical modality, situational physical modality, he observed, is not eternal and unchanging but rather highly sensitive to details of time and place (as the Eiffel Tower example illustrates). This was a critical distinction, Wallace contended, for the notions of necessity and possibility with which the Taylor argument is concerned are those of situational physical modality. Whether it was possible for me to have fired my handgun is a question the fatalist considers by taking into account certain specific physical and temporal circumstances (such as whether we are measuring its temperature before or after the matter of the gun’s firing)."|"Fate, Time, and Language"|"David Foster Wallace"
10:00|"10 A.M."|"This is all pretty standard. But Wallace wondered, What do I mean, while sitting, for instance, at my desk in Brooklyn at 9:59 A.M., when I say, “It is impossible for me to touch the Eiffel Tower at 10 A.M.”? Obviously, I don’t mean that the act described is logically impossible (it’s perfectly easy to conceive). But I also don’t quite mean that the act described violates the laws of nature (touching the Eiffel Tower at 10 A.M. is a perfectly ordinary physical act). What I mean is something like: Given the prevailing circumstances now, it is physically impossible for me to touch the Eiffel Tower at  10 A.M. Wallace dubbed this kind of modality “situational physical modality.” Unlike logical modality and plain-old physical modality, situational physical modality, he observed, is not eternal and unchanging but rather highly sensitive to details of time and place (as the Eiffel Tower example illustrates). This was a critical distinction, Wallace contended, for the notions of necessity and possibility with which the Taylor argument is concerned are those of situational physical modality. Whether it was possible for me to have fired my handgun is a question the fatalist considers by taking into account certain specific physical and temporal circumstances (such as whether we are measuring its temperature before or after the matter of the gun’s firing)."|"Fate, Time, and Language"|"David Foster Wallace"
