22:56|"10:56 P.M."|"SEVEN
Monday, 10:56 P.M. San Sebastián, Spain
No one had survived the explosion of the Ramirez yacht."|"Balance of Power"|"Jeff Rovin"
"ap 11:30"|Eleven-thirty|"“Well, you know,” Norberto said, “I hadn’t seen you in a while so I decided to walk over.” He looked over at the ticking clock on the kitchen counter. “Eleven-thirty. Isn’t this rather late for you?”"|"Balance of Power"|"Jeff Rovin"
16:22|"4:22 P.M."|"EIGHT
Monday, 4:22 P.M. Washington, D.C.
Paul Hood took his daily late-afternoon look at the list of names on his computer monitor. Just a few minutes before he had put his thumb on the five-by-seven-inch scanner beside the computer. The laser unit had identified his fingerprint and had asked for his personal access code. One point seven seconds later it brought up the closed file of HUMINT personnel reporting to Op-Center from the field. Hood used the keyboard to enter his wife’s maiden name, Kent. That opened the file and the names appeared on the screen."|"Balance of Power"|"Jeff Rovin"
23:30|"11:30 P.M."|"NINE
Monday, 11:30 P.M. Madrid, Spain
During the months that Congress was in session, Deputy Isidro Serrador lived in a two-bedroom apartment in the very fashionable Parque del Retiro section of Madrid. His small seventh-floor rooms overlooked the spectacular boating lake and beautiful gardens. If one leaned out the window and glanced toward the southwest, Europe’s only public statue of the devil was visible. Sculpted in 1880, the statue commemorated the only place where eighteenth-century Spanish ladies were permitted—by tradition, not by law—to defend their own honor in duels. Very few women had ever done so, of course. Only men were vain enough to risk their lives in order to reply to an insult."|"Balance of Power"|"Jeff Rovin"
00:04|"12:04 A.M."|"TEN
Tuesday, 12:04 A.M. Madrid, Spain
The International Crime Police Organization—popularly referred to as Interpol—was established in Vienna in 1923. It was designed to serve as a worldwide clearinghouse for police information. After the Second World War, the organization was expanded and re-chartered to focus on smuggling, narcotics, counterfeiting, and kidnapping. Today, one hundred seventy-seven nations provide information to the organization, which has offices in most of the major cities of the world. In the United States, Interpol liaises with the United States National Central Bureau. The USNCB reports to the Undersecretary for Enforcement of the U.S. Treasury Department."|"Balance of Power"|"Jeff Rovin"
"> 23:30"|"shortly after eleven-thirty P.M."|"Luis had intended to come to the hotel right after the shooting, but the events in San Sebastián had caused him to delay his visit. He arrived shortly after eleven-thirty P.M., as McCaskey and Aideen were finishing dinner."|"Balance of Power"|"Jeff Rovin"
00:07|"12:07 A.M."|"ELEVEN
Tuesday, 12:07 A.M. San Sebastián, Spain
When Juan Martinez maneuvered the runabout away from the Ramirez yacht, the twenty-nine-year-old sailor and navigator had no idea that he’d be saving his own life."|"Balance of Power"|"Jeff Rovin"
17:09|"5:09 P.M."|"TWELVE
Monday, 5:09 P.M. Washington, D.C.
Paul Hood was unhappy. That was occurring a lot lately, and usually for the same reason."|"Balance of Power"|"Jeff Rovin"
"ap 08:30"|eight-thirty|"He and Sharon both knew what the rules were when he took this job. Wasn’t it she who had wanted him to get out of politics? Wasn’t she the one who had hated the fact that being the family of the mayor of Los Angeles had entitled them to zero privacy even when they were together? But the truth was, whatever he did Hood wasn’t a high school principal with summers off like her father. He wasn’t a banker anymore, who worked from eight-thirty to five-thirty with the occasional client dinner. Or an independently wealthy yachtsman like that rugged, self-impressed Italian winemaker Stefano Renaldo with whom she’d sailed the world before marrying Hood."|"Balance of Power"|"Jeff Rovin"
"ap 05:15"|5:15|"Mike Rodgers, Bob Herbert, and Ron Plummer arrived for a 5:15 update. Hood was ready for them, his conscience relatively clear and his mind almost entirely focused. Plummer had been named the acting diplomatic officer until an official review process for Martha’s replacement could take place. That would not happen until the current crisis had passed. If Plummer had the chops for the job they’d know soon enough and the review would be a simple formality."|"Balance of Power"|"Jeff Rovin"
"ap 06:30"|six-thirty|"The men shook their heads. Hood thanked them and they agreed to meet again at six-thirty, just before the night shift came on. Though the day team officially remained in charge as long as they were on the premises, the presence of the backups allowed them to get rest if the situation dragged on through the night. Until things stabilized or got so far out of control that crisis management gave way to open war, Hood felt it was his duty to be onsite."|"Balance of Power"|"Jeff Rovin"
00:24|"12:24 A.M."|"THIRTEEN
Tuesday, 12:24 A.M. Madrid, Spain
Isidro Serrador’s small eyes were like stones as he watched the men walk into the room."|"Balance of Power"|"Jeff Rovin"
02:00|"2:00 A.M."|"FOURTEEN
Tuesday, 2:00 A.M. Madrid, Spain
María Corneja was already waiting in a dark, grassy corner of the airfield when Aideen, Luis García de la Vega, and Darrell McCaskey arrived in an unmarked Interpol car. The helicopter that would ferry them north was idling some two hundred yards away on the tarmac."|"Balance of Power"|"Jeff Rovin"
"> 00:00"|"shortly after midnight"|"Air traffic was extremely light. In his speech to the nation in six hours, the prime minister would announce that flights to and from Madrid were going to be cut by sixty-five percent in order to ensure the security of planes leaving the airport. But foreign governments had been informed of the plan shortly after midnight and flights were already being canceled or rerouted."|"Balance of Power"|"Jeff Rovin"
02:55|"2:55 A.M."|"FIFTEEN
Tuesday, 2:55 A.M. San Sebastián, Spain
The familia is an institution that dates back to the late nineteenth century. It is part of the same Mediterranean culture that gave rise to crime families in Sicily, Turkey, and Greece. The variation created by the Spanish was that a member’s loyalty was to a legitimate employer, usually the owner of a plant or labor group like bricklayers or icemen. To keep the employer’s hands unsullied, a cadre of employees was selected and trained to perform or protect the owner against acts of violence or sabotage and to execute the same against rivals. The targets were almost always business sites; attacks against home and members of one’s personal family were considered uncivilized. Occasionally, familia members engaged in smuggling or extortion, though that was rare."|"Balance of Power"|"Jeff Rovin"
20:15|"8:15 P.M."|"SIXTEEN
Monday, 8:15 P.M. Washington, D.C.
When Hood called home, neither Sharon nor the kids picked up the phone. The answering machine message came on after four rings; it was Harleigh’s from the day before."|"Balance of Power"|"Jeff Rovin"
03:27|"3:27 A.M."|"SEVENTEEN
Tuesday, 3:27 A.M. San Sebastián, Spain
Adolfo Alcazar was exhausted when he got into bed."|"Balance of Power"|"Jeff Rovin"
04:19|"4:19 A.M."|"EIGHTEEN
Tuesday, 4:19 A.M. San Sebastián, Spain
The helicopter set María and Aideen down south of the city. It landed atop a hillock along a deserted twist in the Rio Urumea, the river that ran through the city. A rental car, reserved by a local police officer who worked with Interpol, was waiting for them near the road. So was the police officer, thick-mustachioed Jorge Sorel."|"Balance of Power"|"Jeff Rovin"
21:21|"9:21 P.M."|"NINETEEN
Monday, 9:21 P.M. Washington, D.C.
Intellectually, Paul Hood knew that the United Nations was a good idea. But emotionally, he did not have much respect for the institution. It had proven itself ineffective in war and largely ineffective in peace. It was a forum for posturing, for making accusations, and for getting a nation’s views into the press with the best possible spin."|"Balance of Power"|"Jeff Rovin"
23:00|"11:00 P.M."|"At Manni’s request, a teleconference had been arranged for 11:00 P.M. by National Security head Steve Burkow. Secretary-General Manni had been talking to the intelligence and security chiefs of all the Security Council nations to discuss the deteriorating situation in Spain. Burkow, Carol Lanning at the State Department, and new Central Intelligence Director Marius Fox—the cousin of Senator Barbara Fox—would be in on the call."|"Balance of Power"|"Jeff Rovin"
"ap 08:50"|8:50|"Shortly before Burkow’s office called at 8:50, Hood had already informed Bob Herbert and Ron Plummer that he wanted Darrell to remain in Madrid and Aideen to stay in the field."|"Balance of Power"|"Jeff Rovin"
"> 11:30"|"shortly after 11:30 A.M."|"After dinner, Hood had a short briefing from Mike Rodgers in the general’s office. Rodgers told him that Striker would reach Madrid shortly after 11:30 A.M., Spanish time. Options for Striker activities would be presented to Hood as soon as they were available."|"Balance of Power"|"Jeff Rovin"
04:45|"4:45 A.M."|"TWENTY
Tuesday, 4:45 A.M. Madrid, Spain
Word of Adolfo Alcazar’s brutal death traveled quickly from María Corneja to Luis García de la Vega to Darrell McCaskey. As he was required to do by law, Luis conveyed news of the homicide to the Ministry of Justice in Madrid. There, a high-ranking officer on the night staff quietly passed the information to General Amadori’s longtime personal aide, Antonio Aguirre. Aguirre—a former staff officer to Francisco Franco—personally went to the General’s office, knocked once on the door, and waited until he was invited in. Then he gave the news to the General himself."|"Balance of Power"|"Jeff Rovin"
05:01|"5:01 A.M."|"TWENTY-ONE
Tuesday, 5:01 A.M. San Sebastian, Spain
María pulled up to the security booth at the Ramirez factory and flashed her Interpol credentials. She’d decided en route that she didn’t want to be a tourist here. She was relatively confident that the guard would phone ahead to warn the plant manager that she and Aideen were coming in. The manager, in turn, would inform any of the murderers who might be on the premises. Ordinarily, the killers would probably have hidden or fled. That was why María had taken the precaution of informing the guard, “We have no jurisdiction here. We only want to talk to members of the familia.”"|"Balance of Power"|"Jeff Rovin"
05:43|"5:43 A.M."|"TWENTY-TWO
Tuesday, 5:43 A.M. Madrid, Spain
Darrell McCaskey couldn’t sleep."|"Balance of Power"|"Jeff Rovin"
22:45|"10:45 P.M."|"TWENTY-THREE
Monday, 10:45 P.M. Washington, D.C.
The phone call from National Security Chief Steve Burkow was brief and surprising."|"Balance of Power"|"Jeff Rovin"
"ap 11:30"|eleven-thirty|"“The President is considering a radical shift in Administration policy toward Spain,” Burkow informed Paul Hood. “Be at the White House situation room at eleven-thirty tonight. And would you please have the latest intelligence on the military situation sent over?”"|"Balance of Power"|"Jeff Rovin"
05:20|"5:20 A.M."|"“It’s pretty grim,” Herbert said. “NRO intelligence has confirmed that four helicopters, apparently sent by General Amadori, attacked the Ramirez factory at 5:20 A.M., local time. Aideen Marley and María Corneja were in the parking lot, hunkered down in their car, during the attack. The Spanish troops gunned down about twenty people before taking control of the factory and rounding up others. According to Aideen—who’s still in the car and in contact with Darrell—María surrendered to the soldiers. Her hope is that she can find out where Amadori is headquartered and get that information back to us.”"|"Balance of Power"|"Jeff Rovin"
06:50|"6:50 A.M."|"TWENTY-FOUR
Tuesday, 6:50 A.M. San Sebastián, Spain
Sleepy San Sebastián had been roughly awakened by the sounds of gunfire at the factory."|"Balance of Power"|"Jeff Rovin"
08:30|"eight-thirty A.M."|"“He is not on my list,” the caller replied. “An airplane has been arranged for you at eight-thirty A.M. It is the General Superior’s private airplane. Can I tell him that you will be on it?”"|"Balance of Power"|"Jeff Rovin"
08:06|"8:06 A.M."|"TWENTY-FIVE
Tuesday, 8:06 A.M. Madrid, Spain
Once the soldiers had secured the Ramirez boat factory, they lined up the three dozen surviving employees and checked their IDs. As she watched the soldiers pick out people, María realized that all of the core leaders of the familia were still alive. The factory guard and other informants must have kept careful records, including photographs. Amadori would have the cream of the familia for show-trials. He could show the nation, the world, that ordinary Spaniards were plotting against other Spaniards. That he had brought order to impending chaos. The people who were gunned down were probably not guilty of anything. In life, they could have insisted that they were not members of the familia. In death, they could be whatever Amadori wanted them to be. The care with which he had planned even this relatively small, remote action was chilling."|"Balance of Power"|"Jeff Rovin"
08:11|"8:11 A.M."|"TWENTY-SIX
Tuesday, 8:11 A.M. Zaragoza, Spain
The C-141B transport set down heavily on the long runway at the Zaragoza Airbase, NATO’s largest field in Spain. The four twenty-one-thousand-pound Pratt & Whitney turbofans howled as the aircraft rolled to a stop. The plane had made a refueling stop at the NATO base in Iceland before completing the eight-hour trip against daunting headwinds."|"Balance of Power"|"Jeff Rovin"
01:35|"1:35 A.M."|"TWENTY-SEVEN
Tuesday, 1:35 A.M. Washington, D.C.
Hood awoke with a jolt."|"Balance of Power"|"Jeff Rovin"
"ap ~ 02:00"|"about two o’clock"|"“The Royal Palace in Madrid,” he said. “The effective view is from twenty-five feet up looking down from about two o’clock. That’s the main courtyard of the palace.”"|"Balance of Power"|"Jeff Rovin"
"ap ~ 04:00"|"about four o’clock"|"“How long will it take them to scan the entire castle?” Hood asked.
“Until about four o’clock,” Rodgers said.
Hood looked at the computer clock. “That’s nearly two hours from now.”"|"Balance of Power"|"Jeff Rovin"
"ap 02:15"|"two hours and fifteen minutes"|"“Which means that if they sit and wait for the LDE findings they’re as much as two hours and fifteen minutes away,” Hood said. “If Amadori decided to leave the area before we pinpoint him, we’d have a problem.”"|"Balance of Power"|"Jeff Rovin"
08:36|"8:36 A.M."|"TWENTY-EIGHT
Tuesday, 8:36 A.M. Madrid, Spain
María followed the young captain into the corridor, confident that she could trust the officer to bring her to Amadori. Neither the captain nor the general had anything to gain by tricking her. They had to be curious about the information she said she possessed. And if he didn’t trust her, he wouldn’t be in front of her. He’d be behind her, with a gun."|"Balance of Power"|"Jeff Rovin"
09:03|"9:03 A.M."|"TWENTY-NINE
Tuesday, 9:03 A.M. Madrid, Spain
Luis García de la Vega strode into the commissary. With him was his father, retired General Manolo de la Vega of the Spanish Air Force. Because Luis couldn’t be sure who on his staff might be sympathetic to the rebel faction, he wanted someone behind him he knew he could rely on. As he’d told McCaskey, he and his tall, white-haired father rarely agreed on political issues. Manolo leaned to the left, Luis to the right."|"Balance of Power"|"Jeff Rovin"
09:45|"9:45 A.M."|"THIRTY
Tuesday, 9:45 A.M. Madrid, Spain
Father Norberto flew to Madrid in the General Superior’s private plane. It was a twenty-year-old Cessna Conquest decorated in lavender and red with darkened windows and a small sacristy in the back. The eleven-seat two-prop aircraft was very noisy and very bumpy."|"Balance of Power"|"Jeff Rovin"
"ap 10:00"|"ten o’clock"|"The plane arrived in Madrid early but was forced to circle for nearly half an hour. Military traffic had priority, they were informed. From what they could see through the window there was a great deal of that. When they were finally able to land at ten o’clock, the group entered terminal two, where they joined priests from around the country. Father Norberto recognized a few of the clergymen—Father Alfredo Lastras from Valencia, Father Casto Sampedro from Murcia, and Father Cesar Flores from León. But he didn’t have time to do more than shake some hands and exchange a few words of greeting before the group was ushered onto an old bus and taken to the Cathedral of the Almudena. Norberto sat by the open window and Father Jiménez sat beside him. Traffic into the city was extremely light along the Avenue de America and they reached the famous—as well as infamous—cathedral in just under twenty minutes."|"Balance of Power"|"Jeff Rovin"
10:20|"10:20 A.M."|"THIRTY-ONE
Tuesday, 10:20 A.M. Madrid, Spain
María was convinced that General Amadori was, in fact, in the throne room of the Royal Palace. However, she did not go there directly after escaping from the soldiers. She needed a uniform and she needed an ally."|"Balance of Power"|"Jeff Rovin"
"ap 05:00"|five|"Then she remembered something the man on the floor had said. Soldiers were being allowed to come in here at five-minute intervals. She’d just eaten up nearly two of those. There was no time to delay."|"Balance of Power"|"Jeff Rovin"
04:30|"4:30 A.M."|"THIRTY-TWO
Tuesday, 4:30 A.M. Washington, D.C.
Mike Rodgers joined Paul Hood in his office to await word on Striker’s deployment. Shortly after Rodgers arrived, Steve Burkow phoned with news from the White House. Hood hoped the call was only to give him the news. The hawkish National Security chief had a way of using calls like these to push the President’s agenda."|"Balance of Power"|"Jeff Rovin"
"< 11:00"|"nearly eleven A.M."|"“Steve,” Hood said, “I agree with you. Amadori is the primary objective. But the Strikers are the only resource we have. If we use them recklessly, that’ll endanger their lives and also jeopardize the mission.” He looked at the computer clock. His assistant Bugs Benet had programmed it to give him the local time as well as the time in Madrid. “It’s nearly eleven A.M. in Spain,” he continued. “Let’s see what the situation is at noon. If we haven’t heard anything from María Corneja by then, Striker will move in.”"|"Balance of Power"|"Jeff Rovin"
12:00|noon|"“Steve,” Hood said, “I agree with you. Amadori is the primary objective. But the Strikers are the only resource we have. If we use them recklessly, that’ll endanger their lives and also jeopardize the mission.” He looked at the computer clock. His assistant Bugs Benet had programmed it to give him the local time as well as the time in Madrid. “It’s nearly eleven A.M. in Spain,” he continued. “Let’s see what the situation is at noon. If we haven’t heard anything from María Corneja by then, Striker will move in.”"|"Balance of Power"|"Jeff Rovin"
12:00|noon|"“So I’m going to wait until noon to see if we get anything from María,” Hood said. “Even her whereabouts in the palace will do. If Striker can scoop her up on the way to Amadori, then no—I won’t have any problem giving the order to waste the son-of-a-bitch.”"|"Balance of Power"|"Jeff Rovin"
12:00|noon|"There was a long moment of thick silence. Burkow finally broke it.
“I can tell the President it’ll happen at noon?” he asked.
“Yes,” said Hood."|"Balance of Power"|"Jeff Rovin"
10:32|"10:32 A.M."|"THIRTY-THREE
Tuesday, 10:32 A.M. Madrid, Spain
When María finally reached the corridor outside the Hall of the Halberdiers, she was no longer able to proceed cautiously. The room was located toward the near end of the long hallway. The corridor was crowded with groups of soldiers, who were methodically searching the palace rooms. She had no doubt that they were looking for her."|"Balance of Power"|"Jeff Rovin"
10:46|"10:46 A.M."|"THIRTY-FOUR
Tuesday, 10:46 A.M. Madrid, Spain
As soon as he heard gunshots inside the palace, Colonel August casually removed his cellular phone from his deep pants pocket. He punched in Luis’s office number but kept his face turned toward the warm sun as it crept over the buildings—soaking it up like any young vacationer. Behind him, except for Private Pupshaw, the other Strikers were pretending to study a tour book. Pupshaw was down the street, tying his shoe on the fender of a car. One of the aglets at the end of his shoelace contained a highly compressed irritant agent, primarily Chloroacetophenone—a mild but smoky form of tear gas. The other aglet contained a tiny heating coil that was activated when removed from the shoelace. It would cause the gas to be released two minutes after being placed inside the other aglet."|"Balance of Power"|"Jeff Rovin"
12:00|noon|"The sewer was approximately ten feet tall and it was easy to walk through it. The system was flushed at noon and one A.M., and refuse was slightly more than knee-deep. But the relief of being inside and on the way compensated for the discomfort of the viscous liquid and its stench. They followed Sondra’s flashlight to the west and the catacombs."|"Balance of Power"|"Jeff Rovin"
01:00|"one A.M."|"The sewer was approximately ten feet tall and it was easy to walk through it. The system was flushed at noon and one A.M., and refuse was slightly more than knee-deep. But the relief of being inside and on the way compensated for the discomfort of the viscous liquid and its stench. They followed Sondra’s flashlight to the west and the catacombs."|"Balance of Power"|"Jeff Rovin"
11:08|"11:08 A.M."|"THIRTY-FIVE
Tuesday, 11:08 A.M. Madrid, Spain
There is no way in hell that I’ll allow this to happen, thought Darrell McCaskey."|"Balance of Power"|"Jeff Rovin"
11:11|"11:11 A.M."|"THIRTY-SIX
Tuesday, 11:11 A.M. Madrid, Spain
To reach the throne room from the Hall of Tapestries, it was necessary to exit the long but narrow hall, go around the grand staircase, then pass through the Hall of the Halberdiers. Altogether it was a journey of slightly more than two hundred feet. The Strikers would have to cover the distance quickly, lest the noise of the explosion send General Amadori into hiding."|"Balance of Power"|"Jeff Rovin"
11:19|"11:19 A.M."|"THIRTY-SEVEN
Tuesday, 11:19 A.M. Madrid, Spain
Father Norberto had heard the unmistakable sound of the helicopter flying low over the palace courtyard. It was followed soon after by the equally unmistakable crack of gunfire. He listened with one ear as he continued reading from Matthew 26 to the small group of people seated around him. It wasn’t until one of the parishioners went out to check, then came running back, that the congregation learned that something dire was going on."|"Balance of Power"|"Jeff Rovin"
11:23|"11:23 A.M."|"THIRTY-EIGHT
Tuesday, 11:23 A.M. Madrid, Spain
Colonel August had leaned to his left in order to get a clear shot at Amadori’s leg. All he managed to get was the top of the general’s foot, but it was enough. Amadori howled through his gas mask and fell against the major general. As he did, the general’s gun discharged. The automatic was still poking out from under the priest’s arm and it pumped several shots in August’s direction. They traced a straight vertical line as the general stumbled back. But the colonel had already jumped to the left while Scott dove to the right. Screaming and covering his ears, the priest had fallen to his knees and remained there with his face between his legs. The bullets pinged off the marble wall but no one was hit."|"Balance of Power"|"Jeff Rovin"
05:27|"5:27 A.M."|"THIRTY-NINE
Tuesday, 5:27 A.M. Washington, D.C.
Sitting back in his wheelchair, Bob Herbert reflected on the fact that there was nothing quite like this feeling. Waiting in Paul Hood’s office with Hood, Mike Rodgers, and Op-Center’s international legal expert, Lowell Coffey II, Herbert contemplated the mood that settles onto a room in which officials are waiting for news of a covert operation."|"Balance of Power"|"Jeff Rovin"
"ap 04:30"|4:30|"And through it all, through the heavy silence and gnawing concern, there wasn’t a word from Spain or Interpol. Not until 4:30, when they got a call from a groggy Ann Farris at home. She told them to turn on the television and have a look at CNN."|"Balance of Power"|"Jeff Rovin"
05:49|"5:49 A.M."|"FORTY
Tuesday, 5:49 A.M. Old Saybrook, Connecticut
Sharon Hood couldn’t sleep. She was tired and she was at her childhood home in her old bed but her mind wouldn’t shut down. She’d argued with her husband, read one of her old Nancy Drew books until three, then shut off the light and stared at the patterns of moonlight and leaves on the ceiling for nearly two hours. She looked around at the posters that had hung there since before she moved out to go to college."|"Balance of Power"|"Jeff Rovin"
"ap 03:00"|three|"FORTY
Tuesday, 5:49 A.M. Old Saybrook, Connecticut
Sharon Hood couldn’t sleep. She was tired and she was at her childhood home in her old bed but her mind wouldn’t shut down. She’d argued with her husband, read one of her old Nancy Drew books until three, then shut off the light and stared at the patterns of moonlight and leaves on the ceiling for nearly two hours. She looked around at the posters that had hung there since before she moved out to go to college."|"Balance of Power"|"Jeff Rovin"
"ap 03:00"|three|"Sharon Hood couldn’t sleep. She was tired and she was at her childhood home in her old bed but her mind wouldn’t shut down. She’d argued with her husband, read one of her old Nancy Drew books until three, then shut off the light and stared at the patterns of moonlight and leaves on the ceiling for nearly two hours. She looked around at the posters that had hung there since before she moved out to go to college."|"Balance of Power"|"Jeff Rovin"
11:50|"11:50 A.M."|"FORTY-ONE
Tuesday, 11:50 A.M. Madrid, Spain
When the soldiers in the courtyard suddenly withdrew, Darrell McCaskey silently thanked Brett August. The Strikers had to be the reason for the abrupt pullback."|"Balance of Power"|"Jeff Rovin"
12:06|"12:06 P.M."|"FORTY-TWO
Tuesday, 12:06 P.M. Madrid, Spain
The music room of the palace was dark. However, there was enough light coming in from the corridor to allow Father Norberto to see the man slouched in the corner on the floor. He was gravely wounded. There were splashes of blood on him, on his clothes, and on the wall behind him. Fresh blood continued to pour from gashes on his cheek, forehead, and mouth. There were several raw, bloody wounds in his legs and chest."|"Balance of Power"|"Jeff Rovin"
12:12|"12:12 P.M."|"FORTY-THREE
Tuesday, 12:12 P.M. Madrid, Spain
It was the policy of all American elite forces to leave nothing usable behind. In some cases, where the mission was covert-red—meaning that no one could know the forces had even been there—even shell casings were collected. In a covert-green raid like this one it was only necessary that the identities of the operatives never be revealed."|"Balance of Power"|"Jeff Rovin"
12:17|"12:17 P.M."|"FORTY-FOUR
Tuesday, 12:17 P.M. Madrid. Spain
As he moved down the corridor, Darrell McCaskey felt naked without a weapon. But it had been more important to him that Maria have one. It had been a while since he’d used the aikido skills he’d learned when he joined the FBI, but they would have to suffice."|"Balance of Power"|"Jeff Rovin"
12:21|"12:21 P.M."|"FORTY-FIVE
Tuesday, 12:21 P.M. Madrid, Spain
It was easy for Aideen to follow the trail of blood. The drops were so close together they overlapped in spots. Amadori was losing blood quickly. What she hadn’t anticipated was that the general would be alone when she caught up to him. Alone and waiting for her."|"Balance of Power"|"Jeff Rovin"
12:24|"12:24 P.M."|"FORTY-SIX
Tuesday, 12:24 P.M. Madrid, Spain
When Father Norberto had entered the courtyard outside the palace, he didn’t believe the soldiers were going to hurt him. He could see it in their eyes, hear it in their voices."|"Balance of Power"|"Jeff Rovin"
12:35|"12:35 P.M."|"FORTY-SEVEN
Tuesday, 12:35 P.M. Madrid, Spain
“You took one of the bulletproof vests,” Aideen said as she ran toward McCaskey."|"Balance of Power"|"Jeff Rovin"
06:50|"6:50 A.M."|"FORTY-EIGHT
Tuesday, 6:50 A.M. Washington, D.C.
“Incoming from Striker,” Bob Herbert said."|"Balance of Power"|"Jeff Rovin"
12:57|"12:57 P.M."|"FORTY-NINE
Tuesday, 12:57 P.M. Madrid, Spain
Breathing proved extremely painful for McCaskey. But as his FBI mentor, Assistant Director Jim Jones, once pointed out, “The alternative is not breathing and that ain’t better.” Bulletproof vests were designed to stop slugs from entering the body. Vests couldn’t stop them from impacting hard and breaking ribs or—depending upon the caliber and proximity of firing—from causing internal bleeding. Yet as much as McCaskey was in pain, his concern was not for himself. He was worried about María. He had delayed going out, to see if he could get into Amadori’s uniform. But the general was too tall, the clothes were too bloody, and McCaskey couldn’t speak Spanish. A bluff would only delay the soldiers for a moment or two—not worth the effort."|"Balance of Power"|"Jeff Rovin"
07:20|"7:20 A.M."|"FIFTY
Tuesday, 7:20 A.M. Washington, D.C.
Though he hadn’t slept much over the past twenty-four hours, Paul Hood felt surprisingly refreshed."|"Balance of Power"|"Jeff Rovin"
