04:00|"four in the morning"|"The troops began moving out at four in the morning, more than 8,000 redcoats marching through the dark, narrow streets of Boston, as if on parade. By seven the sun was up and ships thronged at the wharves began lifting sail. By nine o’clock all were under way."|1776|"David McCullough"
"ap 07:00"|seven|"The troops began moving out at four in the morning, more than 8,000 redcoats marching through the dark, narrow streets of Boston, as if on parade. By seven the sun was up and ships thronged at the wharves began lifting sail. By nine o’clock all were under way."|1776|"David McCullough"
"ap 09:00"|"nine o’clock"|"The troops began moving out at four in the morning, more than 8,000 redcoats marching through the dark, narrow streets of Boston, as if on parade. By seven the sun was up and ships thronged at the wharves began lifting sail. By nine o’clock all were under way."|1776|"David McCullough"
09:00|"nine that morning"|"THE FIRST CHEERS from the American lines had been heard as early as nine that morning, when the men on Prospect Hill and Dorchester Heights saw clearly what was happening. In no time small boys came running across the Neck from Boston to deliver the news that the “lobster backs” were gone at last."|1776|"David McCullough"
12:00|midday|"WASHINGTON HAD ARRIVED in the city with no ceremony at midday, Saturday, April 13, and went directly to work at the Broadway headquarters. Some days later, after Martha Washington arrived, they would establish a country residence at a beautiful estate overlooking the Hudson River, the Abraham Mortier house (later known as Richmond Hill) two miles north, beyond the city limits."|1776|"David McCullough"
"ap 02:00"|"2 o’clock"|"The future happiness or misery of a great proportion of the human race is at stake—and if we make a wrong choice, ourselves and our posterity must be wretched. Wrong choice! There can be but one choice consistent with the character of a people possessing the least degree of reason. And that is to separate—to separate from that people who from a total dissolution of virtue among them must be our enemies—an event which I de[v]outly pray may soon take place; and let it be as soon as may be.
As Martha Washington had joined the commander-in-chief in New York, so Lucy Knox and Caty Greene traveled from New England to be with their husbands, each young woman bringing an infant born within the year—little Lucy Knox and George Washington Greene. An undated invitation sent from Greene’s Long Island quarters that spring reads: “Gen Green[e] and Lady present their compliments to Col. Knox and his Lady and should be glad of their company tomorrow at dinner at 2 o’clock.”"|1776|"David McCullough"
18:00|"six in the evening"|"On Tuesday, July 9, at six in the evening, on his orders, the several brigades in the city were marched onto the Commons and other parade grounds to hear the Declaration read aloud."|1776|"David McCullough"
"~ 15:00"|"approximately three in the afternoon"|"It was a brilliant summer day with a brisk wind out of the southwest, ideal sailing conditions. At approximately three in the afternoon, His Majesty’s ships Phoenix and Rose, in the company of three tenders, cast off their moorings at Staten Island and started up the harbor under full sail, moving swiftly with the favorable wind and a perfect flood tide."|1776|"David McCullough"
"ap 05:30"|five-thirty|"The British ships, keeping close to the New Jersey shore, proceeded rapidly up the river and were soon out of sight. By five-thirty they had passed the blasts of cannon from Fort Washington, and by evening they were safely anchored thirty miles above the city in the broadest part of the Hudson, the Tappan Zee at Tarrytown, where their mission was to cut off rebel supplies and rouse local Loyalists."|1776|"David McCullough"
12:00|noon|"Thus exactly at noon, Saturday, July 20, Colonel Paterson arrived at New York and was escorted directly to No. 1 Broadway, where he met Washington with all due formality, with Reed, Knox, and others in attendance."|1776|"David McCullough"
"ap 07:00"|"seven o’clock"|"Chroniclers Philip Fithian, Ambrose Serle, and Pastor Ewald Shewkirk called it “a storm like a hurricane,” “a most terrible storm, ” “the most vehement I ever saw, ” “an uncommon…awful scene.” A Connecticut officer on Brooklyn Heights, Major Abner Benedict, would describe how, at seven o’clock, a monstrous thundercloud rose in the west. Looming higher and higher, “it was surcharged with electricity, for the lightning was constantly searching it from limit to limit,” he wrote. It began to rain. “Then followed a crash louder than a thousand cannon…. In a few minutes the entire heavens became black as ink, and from horizon to horizon the whole empyrean was ablaze with lightning.” The thunder did not follow in successive peals, but in one “continuous crash.”"|1776|"David McCullough"
"ap ~ 05:00"|"approximately five o’clock"|"The frigates Phoenix (with Lord Howe aboard), Rose, and Greyhound, and two bomb ketches, the Carcass and the Thunder (vessels equipped for shore bombardment), swung loose from their moorings and stood down the Narrows to take their positions to cover the landing. Then, at approximately five o’clock, with day beginning to break, an advance corps—4,000 of the King’s elite troops led by Generals Clinton and Cornwallis—pushed off, the men packed aboard scores of flatboats (these built during the time on Staten Island) with British sailors at the oars."|1776|"David McCullough"
"ap 08:00"|"eight o’clock"|"Slowly but steadily, in glorious early sunshine, the invasion force proceeded across three miles of water, until, at precisely eight o’clock, at the flash of a signal gun from the Phoenix, all 4,000 troops went ashore on the long, flat, empty beach at Gravesend Bay."|1776|"David McCullough"
12:00|noon|"As more troops followed, a naval spectacle of more than ninety vessels filled the Narrows. Wave after wave of soldiers came on, their red coats and polished bayonets gleaming in the bright sunshine. One battalion of blue-coated Hessian grenadiers was ferried over standing in ranks, muskets in hand and in order of battle. By noon a fully equipped army of 15,000 men and forty pieces of artillery had landed and rapidly, smoothly assembled in perfect formation on the adjacent plain. And still more would follow, including the women who were with the army."|1776|"David McCullough"
"ap 09:00"|nine|"BY NIGHTFALL EVERYTHING WAS READY. At nine came the order to move out. Clinton led a crack brigade of light infantry with fixed bayonets. Cornwallis followed with eight reserve battalions and fourteen pieces of artillery. They in turn were followed by Generals Howe and Percy with another six battalions, more artillery, and baggage wagons. The column of 10,000 stretched more than two miles. At the head of the advance guard rode two mounted officers, Captains William Glanville Evelyn and Oliver DeLancey, Jr., and three Loyalist farmers who knew the way."|1776|"David McCullough"
02:00|"two in the morning"|"Nor was there a sign of the rebels at Howard’s Tavern, which stood a few hundred yards from the entrance to the Jamaica Pass. By then it was two in the morning. The tavernkeeper and his fourteen-year-old son were rousted out of bed, closely questioned, and pressed into service as additional guides. The pass, as far as they knew, was unguarded."|1776|"David McCullough"
"ap 09:00"|"nine o’clock"|"At exactly nine o’clock, with the blasts of two heavy cannon—the prearranged signal for the Hessians at the center and General Grant on the American right to commence their assaults—Howe’s army pushed on down the road toward the village of Bedford and to Brooklyn beyond."|1776|"David McCullough"
03:00|"THREE IN THE MORNING"|"IT WAS THREE IN THE MORNING when General Putnam was awakened by one of the guards at the Brooklyn headquarters and told the enemy was attacking on the right near the Narrows, at the Gowanus Road."|1776|"David McCullough"
"ap 09:00"|"nine o’clock"|"Until nine o’clock the battle seemed to be unfolding about as the Americans had expected, with the enemy attacking, or poised to attack, head-on."|1776|"David McCullough"
"ap ~ 09:00"|"about nine o’clock"|"THE PRECISE TIME of Washington’s arrival on the scene at Brooklyn was not recorded, but it is believed he crossed over from New York at about nine o’clock, or just as Howe’s signal guns sounded."|1776|"David McCullough"
"ap 10:00"|"ten o’clock"|"By ten o’clock his army had been hopelessly outflanked. The British were within two miles of the Brooklyn lines. Defeated men by the hundreds were streaming in from the battlefield, many blood-spattered and wounded, all exhausted. Officers were missing. Washington was facing disaster and could do nothing but sit astride his horse and watch."|1776|"David McCullough"
"ap 11:00"|"eleven o’clock"|"But they had stayed too long. At eleven o’clock Grant’s redcoats hit hard at the center of Stirling’s line, as thousands of Hessians struck from the woods to the left. When Stirling at last pulled back, it was too late. More British were coming at him from the rear, on the Gowanus Road, the line of retreat he had been counting on. A full British division led by Cornwallis now stood between him and Brooklyn. The only escape route still open, he saw, was in the direction of Gowanus Bay, now on his left, across a tidal marsh and a creek, which at high tide was about eighty yards wide, and the tide was coming in rapidly."|1776|"David McCullough"
12:00|noon|"By noon or shortly thereafter the rout was over, the day lost for the Americans. British troops, having advanced so far so rapidly wanted to keep going and carry the attack straight to the Brooklyn works. Numbers of British officers, too, felt it was no time to stop. But Howe ordered a halt."|1776|"David McCullough"
"ap ~ 07:00"|"about 700"|"The disparity of the losses as reported by Howe was greatly exaggerated, however. Washington, unable to provide an exact count, would later estimate in a report to Congress that about 700 to 1,000 of his men had been killed or taken prisoner."|1776|"David McCullough"
"ap ~ 03:00"|"about 300"|"Very few on the American side were ready to acknowledge just how severe a defeat it had been. In fact, American losses, though far less than what Howe had reported, were dreadful. As close as can be estimated about 300 Americans had been killed and over 1,000 taken prisoner, including three generals, Sullivan, Stirling, and Nathaniel Woodhull. Sullivan and Stirling were to be treated with marked courtesy by their captors, would even dine with Lord Howe on board the Eagle. But Woodhull died of wounds a few weeks later."|1776|"David McCullough"
"ap 03:00"|three|"Afternoon, at three, an alarm [gun] in the midst of a violent rain [wrote Philip Fithian]. Drums heavily calling to arms. Men running promiscuously and in columns to the lines. All the time the rain falling with an uncommon torrent. The guns of the whole army are wetted. And after the alarm was over, which was occasioned by the regulars coming in a greater body than usual to drive our riflemen, our troops fired off their guns quite till evening, so that it seemed indeed dangerous to walk within our own lines—for we could from every part hear perpetually firing, and continually hear the [cannon] balls pass over us.
The storm and the roar of the guns continued into the night. Across the river in New York, Pastor Ewald Shewkirk wrote of the boom of cannon at Brooklyn intermixed with flashes of lightning and the roar of thunder."|1776|"David McCullough"
04:30|"four-thirty in the morning"|"Washington, who had had little or no sleep, sent off a brief, somewhat incoherent report to Congress at four-thirty in the morning, saying his people were much “distressed.” Of the defeat of the day before he said only that there had been “engagement” with the enemy and that he had heard nothing from General Sullivan or Lord Stirling. “Nor can I ascertain our loss.” Nor did he report that in the night the British had started “advancing by approaches,” as it was known. Instead of risking an open assault, they were digging trenches toward the American lines and throwing up embankments that already were no more than six hundred yards from Fort Putnam."|1776|"David McCullough"
"< 12:00"|"before noon"|"Since he first arrived in New York in April, the essence of Washington’s policy had been to keep close watch and make decisions according to circumstances. Sometime before noon, having heard General Mifflin’s report on the progress made by the British with their “approaches” during the night, as well as the strongly expressed views of Joseph Reed, and having looked things over himself, he made a momentous decision."|1776|"David McCullough"
16:00|"four in the afternoon"|"At four in the afternoon, with still no letup in the rain, Washington called a meeting with his generals at the Livingston mansion, on the brow of Brooklyn Heights overlooking the river."|1776|"David McCullough"
"ap ~ 09:00"|"about nine o’clock"|"At about nine o’clock the troops with the least experience, along with the sick and wounded, were ordered to start for the Brooklyn ferry landing, on the pretext that they were being relieved by reinforcements. But of this the soldiers nearer the front lines knew nothing. “The thing was conducted with so much secrecy,” wrote another of the Pennsylvanians, Lieutenant Tench Tilghman, “that neither subalterns or privates knew that the whole army was to cross back again to New York.” Nor were the officers told."|1776|"David McCullough"
"ap ~ 11:00"|"about eleven o’clock"|"It was about eleven o’clock when, as if by design, the northeast wind died down. Then the wind shifted to the southwest and a small armada of boats manned by more of John Glover’s Massachusetts sailors and fishermen started over the river from New York, Glover himself crossing to Brooklyn to give directions."|1776|"David McCullough"
"~ 02:00"|"about two in the morning"|"At about two in the morning a cannon went off. No explanation was ever given. “If the explosion was within our lines,” Alexander Graydon later speculated, “the gun was probably discharged in the act of spiking it.”"|1776|"David McCullough"
"ap ~ 04:00"|"APPROXIMATELY four o’clock"|"IT WAS APPROXIMATELY four o’clock and still dark when a young officer on horseback, Major Alexander Scammell, came riding through the outer defenses looking for General Mifflin."|1776|"David McCullough"
07:00|"seven in the morning"|"Graydon estimated that it was seven in the morning, perhaps a little later, when he and his men landed in New York. “And in less than an hour after, the fog having dispersed, the enemy was visible on the shore we had left [behind].”"|1776|"David McCullough"
"ap ~ 10:00"|"about ten o’clock"|"At about ten o’clock, a first wave of more than eighty flatboats pushed off into the river. On board were 4,000 British and Hessian soldiers, crowded shoulder-to-shoulder. Lord Rawdon, who was with General Clinton in the lead boat, later wrote that the Hessians, unaccustomed to “this water business” and fearful of being fired on when packed so closely, began singing hymns, while the redcoats responded in their own fashion, “by damning themselves and the enemy indiscriminately with wonderful fervency.”"|1776|"David McCullough"
"ap ~ 11:00"|"about eleven o’clock"|"Just three days earlier, at Staten Island, Admiral Lord Howe had spoken solicitously of putting “a stop to these ruinous extremities,” if only the Americans would give up “independency.” Now, at about eleven o’clock, he lay aside the olive branch in a manner that none of the three members of Congress, or anyone, could have imagined, or that any of those present at Kips Bay would ever forget."|1776|"David McCullough"
"ap < 00:56"|"nearly four to one"|"Reed arrived just as the enemy attacked, with some four hundred light infantry, thus outnumbering the Americans by nearly four to one."|1776|"David McCullough"
"> 00:00"|"shortly after midnight"|"The fire, it appears from several eyewitness accounts, began shortly after midnight in a “low grogery” called the Fighting Cocks, at Whitehall Slip, at the southern tip of New York."|1776|"David McCullough"
"~ 02:00"|"about two in the morning"|"Houses were torn down in advance of the flames, but then nothing seemed to check the inferno. Had the wind not shifted to the southeast at about two in the morning, the entire city might have been consumed. As it was, the fire raged up the west side, destroying nearly everything between Broadway and the Hudson, including the infamous Holy Ground, to as far as the open field at King’s College. When Trinity Church, at Broadway and Wall Street, burst into flames, its shingled steeple became a vast “pyramid of fire,” until it burned to its timbers and crashed to the ground."|1776|"David McCullough"
"ap 10:00"|"ten o’clock"|"The sick, the aged, women, and children, half naked, were seen going they knew not where, and taking refuge in houses which were at a distance from the fire, but from whence they were in several instances driven a second and even a third time…. The terror was increased by the horrid noise of the burning and falling houses, the pulling down of such wooden buildings as served to conduct the fire…the rattling of above 100 wagons, sent in from the army, and which were constantly employed in conveying to the common such goods and effects as could be saved. The confused voices of so many men, the shrieks and cries of the women and children…
Concerned that the burning city could be the prelude to a night attack by the rebels, the Howes held back from sending more soldiers and seamen to fight the blaze until daybreak, and by ten o’clock the fire had burned itself out."|1776|"David McCullough"
12:00|noon|"With Admiral Lord Howe in command, 150 ships set sail upstream, through the dangerous Hell Gate channel “in very thick fog”—a mariner’s nightmare—and into Long Island Sound, and all without mishap. It was a stunning feat of seamanship. By noon an advance force of 4,000 troops led by Henry Clinton had landed at Throg’s Neck (also known as Frog’s Neck), a marshy point of land on the shoreline of Westchester County, due east of the American lines at Harlem Heights and King’s Bridge."|1776|"David McCullough"
12:00|midday|"The plan began to unfold at midday, November 15, when Howe sent Colonel James Paterson under a white flag to deliver a message to the American commander at Fort Washington, Colonel Magaw. Paterson was the same British officer who, in July, had carried letters to Washington from Lord Howe proffering the possibility of peace. This time he bore an ultimatum: surrender the fort or face annihilation."|1776|"David McCullough"
"ap 10:00"|"ten o’clock"|"By ten o’clock General Howe had committed 8,000 troops to the assault, nearly four times the number of those defending Fort Washington."|1776|"David McCullough"
"ap 01:00"|"one o’clock"|"Before I was near the fort the British began to fire at it with a field piece with round shot, at the men who were standing in huddles between the fort and the lines within the abbitis that was round the fort. When I arrived at this work, I sat upon it looking at the enemy who were firing at us with the field piece and not more than four hundred yards of us, or from where I was then sitting, when at length a ball took off a part of two men’s heads and wounded another. I then went into the fort.
By one o’clock nearly all the defending force had been driven inside the fort, where there was scarcely room for them."|1776|"David McCullough"
"ap 03:00"|"three o’clock"|"It was three o’clock when Magaw capitulated, and about four when the entire garrison of 2,837 Americans marched out of the fort between two lines of Hessians and lay down their arms."|1776|"David McCullough"
"ap ~ 04:00"|"about four"|"It was three o’clock when Magaw capitulated, and about four when the entire garrison of 2,837 Americans marched out of the fort between two lines of Hessians and lay down their arms."|1776|"David McCullough"
"ap 09:00"|"nine o’clock"|"At nine o’clock on the morning of November 28, the British engineering officer, Captain Archibald Robertson, recorded, “All the army marched in two columns towards Newark, where it was said the rebels would stand.” About one o’clock, the British advanced on the town in force, only to find it empty."|1776|"David McCullough"
"ap ~ 01:00"|"About one o’clock"|"At nine o’clock on the morning of November 28, the British engineering officer, Captain Archibald Robertson, recorded, “All the army marched in two columns towards Newark, where it was said the rebels would stand.” About one o’clock, the British advanced on the town in force, only to find it empty."|1776|"David McCullough"
"ap 01:30"|"half past one"|"“The enemy are fast advancing,” he reported in a hurried dispatch to John Hancock, noting that the time was half past one. “Some of them are in sight.”"|1776|"David McCullough"
12:00|noon|"“Our retreat should not be neglected for fear of consequences,” advised Nathanael Greene, who had also ridden to Princeton earlier in the day. In the trek across New Jersey, Washington had become increasingly dependent on Greene. But it was “beyond doubt” that the enemy was advancing, Greene reported. Lord Stirling expected them by noon. Lee was also said to be “at the heels of the enemy,” but Greene cautioned Washington that, whatever happened, Lee ought to be kept under control “within the lines of some general plan or else his operations will be independent of yours.”"|1776|"David McCullough"
"ap > 10:00"|"just after ten"|"He has thrown me into a situation where I have my choice of difficulties: if I stay in this province, I risk myself and army; and if I do not stay, the province is lost forever…. In short, unless something which I do not expect turns up, we are lost.
It was just after ten when a swarm of British cavalry appeared suddenly at the end of the lane. They were a scouting party of twenty-five horsemen commanded by Colonel William Harcourt, who had once served under Lee in Portugal. They had been sent out from Trenton by Cornwallis to gather intelligence on Lee’s “motions and situation.” At Basking Ridge, a local Loyalist had given them the answer."|1776|"David McCullough"
00:00|midnight|"The first step, the crossing, was set for midnight, December 25, Christmas night. By marching through the night, the two columns were to arrive at Trenton no later than five in the morning. The attack was set for six, an hour before daylight. Officers were to have a piece of white paper in their hats to distinguish them. Absolute secrecy was demanded. A “profound silence” was to be observed, the orders read, “and no man to quit his ranks on pain of death.”"|1776|"David McCullough"
05:00|"five in the morning"|"The first step, the crossing, was set for midnight, December 25, Christmas night. By marching through the night, the two columns were to arrive at Trenton no later than five in the morning. The attack was set for six, an hour before daylight. Officers were to have a piece of white paper in their hats to distinguish them. Absolute secrecy was demanded. A “profound silence” was to be observed, the orders read, “and no man to quit his ranks on pain of death.”"|1776|"David McCullough"
"~ 14:00"|"about two in the afternoon"|"Drums rolled in the camps, and starting about two in the afternoon the army began moving out for the river, each man carrying sixty rounds of ammunition and food enough for three days."|1776|"David McCullough"
"ap ~ 11:00"|"About eleven o’clock"|"Washington crossed early and watched the slow process from the New Jersey side. About eleven o’clock, the storm struck, a full-blown northeaster."|1776|"David McCullough"
00:00|midnight|"Over the river we then went in a flat-bottomed scow [he wrote]…and we had to wait for the rest and so began to pull down fences and make fires to warm ourselves, for the storm was increasing rapidly. After a while it rained, hailed, snowed, and froze, and at the same time blew a perfect hurricane, so much so that I perfectly recollect, after putting the rails on to burn, the wind and fire would cut them in two in a moment, and when I turned my face to the fire, my back would be freezing. However…by turning myself round and round I kept myself from perishing.
As during the escape from Brooklyn, Washington’s other daring river-crossing by night, a northeaster was again, decisively, a blessing and a curse—a blessing in that it covered the noise of the crossing, a curse in that, with the ice on the river, it was badly slowing progress when time was of the essence. The plan was to have the whole army over the river no later than midnight, in order to reach Trenton before dawn."|1776|"David McCullough"
"ap 03:00"|"three o’clock"|"According to Washington, it was three o’clock, three hours behind schedule, before the last of the troops, horses, and cannon were across."|1776|"David McCullough"
"ap > 02:00"|"after two"|"and after two battalions were landed, the storm increased so much that it was impossible to get the artillery over, for we had to walk one hundred yards on the ice to get on shore. General Cadwalader, therefore, ordered the whole to retreat again, and we had to stand at least six hours under arms—first to cover the landing, and till all the rest had retreated again—and by this time the storm of wind, rain, hail, and snow with the ice was so bad that some of the infantry could not get back till next day.
Unable to recross the ice with their horses, Reed and another officer chose to stay on the New Jersey side, concealed in the house of a friend."|1776|"David McCullough"
"ap < 08:00"|"a few minutes before eight"|"This was not unusual, however, as I never heard soldiers say anything, nor ever saw them trouble themselves, as to where they were or where they were led. It was enough for them to know that wherever the officers commanded they must go…for it was all the same owing to the impossibility of being in a worse condition than their present one, and therefore the men always liked to be kept moving in expectation of bettering themselves.
The two columns reached their assigned positions outside Trenton at about the same time, a few minutes before eight, an hour after daylight."|1776|"David McCullough"
"ap 05:00"|"five o’clock"|"Before departing for New York, General Howe had put James Grant in overall command of the string of outposts in New Jersey. Grant was at Brunswick, twenty-five miles from Trenton. On December 24, he received “certain intelligence” that the rebels were planning an attack on Trenton. While he did not think them “equal to the attempt,” he alerted Rall, telling him to be on guard. Rall received the message at five o’clock the afternoon of the 25th."|1776|"David McCullough"
"ap > 08:00"|"just after eight o’clock"|"THE ATTACK BEGAN just after eight o’clock. The Americans under Nathanael Greene came out of the woods and across a field through driving snow about half a mile from town. They were moving fast, at what was called a “long trot.” The Hessians on guard on the Pennington Road had trouble at first making out who they were and how many there were. “The storm continued with great violence,” Henry Knox wrote, “but was in our backs, and consequently in the faces of the enemy.”"|1776|"David McCullough"
"ap ~ 09:00"|"approximately 900"|"It had all happened in forty-five minutes or less. Twenty-one Hessians had been killed, 90 wounded. The prisoners taken numbered approximately 900. Another 500 had managed to escape, most of them by the bridge over Assunpink Creek."|1776|"David McCullough"
