05:06|"5:06 a.m."|"Chapter 29
5:06 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
06:30|"6:30 a.m."|"
6:30 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
06:32|"6:32 a.m."|"
6:32 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
08:06|"8:06 a.m."|"Chapter 30
8:06 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
08:15|"8:15 a.m."|"
8:15 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
00:00|midnight|"THE SUIT I wore to the funeral has been lying on the basement floor in a crumpled heap ever since, so Mom brings me up to her bedroom and picks out one of Dad’s suits for me. Dad only ever wore two kinds of suits: midnight blue and black. When I try on the black one Mom has chosen it fits perfectly, except for the slacks being an inch or so too short. I am somewhat surprised, because I’ve always seen him as taller than me. I never got close enough to know better."|"This Is Where I Leave You"|"Jonathan Tropper"
12:00|noon|"When services were over, there would be sacramental wine and light refreshments in the social hall. While my parents chatted with the other adults over creamed herring and pastries, Paul and I would sneak little plastic shot glasses of schnapps from the liquor table and try not to gag as it burned its way down our throats. Sometimes a kid would procure a tennis ball and we’d all go out to the lot behind the synagogue to play stickball in our shirtsleeves. By noon we’d be home again, suits hung up, our shirts piled on the dining room table for the dry cleaner, Mom and Dad holed up in their room for an afternoon “nap.” All this happened two, maybe three times a year. There were years when it didn’t happen at all, and then, one Saturday, apropos of nothing, Dad would once again wake us with “Sports jackets and ties, boys. Sports jackets and ties.” It seemed to happen less and less as we got older, until, by the time I was a teenager, the only time we ever went to temple was for Rosh Hashanah and Yom Kippur."|"This Is Where I Leave You"|"Jonathan Tropper"
09:40|"9:40 a.m."|"
9:40 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
10:12|"10:12 a.m."|"
10:12 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
10:25|"10:25 a.m."|"
10:25 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
13:05|"1:05 p.m."|"Chapter 31
1:05 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
"ap > 01:00"|"just after one"|"“It’s just after one.” She turns onto her side to face me, resting her face on her hand. “You’ve been sleeping for almost two hours.”"|"This Is Where I Leave You"|"Jonathan Tropper"
14:00|"2:00 p.m."|"
2:00 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
14:17|"2:17 p.m."|"
2:17 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
16:40|"4:40 p.m."|"
4:40 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
00:00|midnight|"There was another couple, Ray and Tina from Chicago, on honeymoon for their second marriage. Ray had a Chrysler dealership. Tina had big hair, a pierced navel, and store-bought fingernails. She’d been his secretary for years. You didn’t need much of an imagination to guess what had ended his first marriage. We all went on a midnight cruise, getting drunk on red rum drinks. There was a reggae band and we tried to dance but it’s hard to dance to reggae unless you’re very stoned. Ray stared at Jen’s tight ass. Tina was shorter and a little bottom heavy, but  she had these sexy bee-stung lips and she grazed my arms with her fake nails when she talked. Ray and I got drunk and he confided in me that he’d give anything to have sex with someone who looked like Jen. We joked about swapping for the night. Back in our villa, Jen and I made fun—but not in a mean way—of Ray’s Tom Selleck mustache and thick gold necklace, of Tina’s nails and that she wore heels to the beach."|"This Is Where I Leave You"|"Jonathan Tropper"
19:45|"7:45 p.m."|"
7:45 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
20:30|"8:30 p.m."|"
8:30 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
22:45|"10:45 p.m."|"
10:45 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
23:30|"11:30 p.m."|"
11:30 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
23:40|"11:40 p.m."|"
11:40 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
05:20|"5:20 a.m."|"Chapter 32
5:20 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
05:38|"5:38 a.m."|"Chapter 33
5:38 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
10:13|"10:13 a.m."|"Chapter 34
10:13 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
"ap > 07:00"|"after seven"|"There are tricks to paying a shiva call. You don’t want to come during off-peak hours, or you risk being the only one there, face-to-face with five surly mourners who, but for your presence, would be off their low chairs, stretching their legs and their compressed spines, taking a bathroom break, or having a snack. Evenings are your safest bet, after seven, when everyone’s eaten and the room is full. Weekday afternoons are a dead zone. Sunday is a crapshoot. Do a drive-by and count the parked cars before you stop. If you’re lucky, there will already be a conversation going on when you come in, so you won’t have to sit there trying to start one of your own. It’s hard to talk to the bereft. You never know what’s off-limits."|"This Is Where I Leave You"|"Jonathan Tropper"
10:32|"10:32 a.m."|"
10:32 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
11:22|"11:22 a.m."|"Chapter 35
11:22 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
11:35|"11:35 a.m."|"
11:35 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
11:45|"11:45 a.m."|"
11:45 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
12:10|"12:10 p.m."|"
12:10 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
12:45|"12:45 p.m."|"Chapter 36
12:45 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
13:30|"1:30 p.m."|"
1:30 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
13:45|"1:45 p.m."|"Chapter 37
1:45 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
16:10|"4:10 p.m."|"Chapter 38
4:10 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
16:45|"4:45 p.m."|"
4:45 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
16:55|"4:55 p.m."|"
4:55 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
17:20|"5:20 p.m."|"
5:20 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
18:10|"6:10 p.m."|"Chapter 39
6:10 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
19:50|"7:50 p.m."|"
7:50 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
21:15|"9:15 p.m."|"Chapter 40
9:15 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
"ap 08:00"|eight|"There’s a girl at the jukebox, in a little black halter top, her jeans doing that thing where they ride so low on her hips that you wonder what’s holding them up. He leans over and whispers something to her. She looks up at him and laughs. And then she teeters a little bit, maybe because of her high heels, or possibly it’s the free Jell-O shots for women between eight and ten o’clock. I don’t know what makes women teeter. She grabs Phillip’s arm to right herself. It’s simple, effortless even, and the kind of thing that never happens to me. Her fingers continue to clutch his elbow as they chat. How does a simple wisecrack turn into bodily contact?"|"This Is Where I Leave You"|"Jonathan Tropper"
"ap 10:00"|"ten o’clock"|"There’s a girl at the jukebox, in a little black halter top, her jeans doing that thing where they ride so low on her hips that you wonder what’s holding them up. He leans over and whispers something to her. She looks up at him and laughs. And then she teeters a little bit, maybe because of her high heels, or possibly it’s the free Jell-O shots for women between eight and ten o’clock. I don’t know what makes women teeter. She grabs Phillip’s arm to right herself. It’s simple, effortless even, and the kind of thing that never happens to me. Her fingers continue to clutch his elbow as they chat. How does a simple wisecrack turn into bodily contact?"|"This Is Where I Leave You"|"Jonathan Tropper"
22:30|"10:30 p.m."|"
10:30 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
23:15|"11:15 p.m."|"Chapter 41
11:15 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
23:45|"11:45 p.m."|"
11:45 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
23:55|"11:55 p.m."|"
11:55 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
06:10|"6:10 a.m."|"Chapter 42
6:10 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
06:40|"6:40 a.m."|"Chapter 43
6:40 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
06:55|"6:55 a.m."|"
6:55 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
07:40|"7:40 a.m."|"
7:40 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
10:15|"10:15 a.m."|"Chapter 44
10:15 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
11:30|"11:30 a.m."|"
11:30 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
11:50|"11:50 a.m."|"
11:50 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
13:45|"1:45 p.m."|"Chapter 46
1:45 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
16:40|"4:40 p.m."|"
4:40 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
18:30|"6:30 p.m."|"Chapter 47
6:30 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
19:30|"7:30 p.m."|"“So what, you’re like, a lesbian now?”
7:30 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
20:15|"8:15 p.m."|"Chapter 48
8:15 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
20:45|"8:45 p.m."|"
8:45 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
20:55|"8:55 p.m."|"
8:55 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
21:25|"9:25 p.m."|"Chapter 49
9:25 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
21:35|"9:35 p.m."|"
9:35 p.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
08:15|"8:15 a.m."|"Chapter 50
8:15 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
09:10|"9:10 a.m."|"
9:10 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
09:25|"9:25 a.m."|"
9:25 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
09:40|"9:40 a.m."|"
9:40 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
09:55|"9:55 a.m."|"
9:55 a.m.
"|"This Is Where I Leave You"|"Jonathan Tropper"
"ap 07:07"|"seven hours and seven minutes"|"I SIT IDLING in a gas station just before the interstate junction, drawing maps in my head. I can be at the skating rink in ten minutes. I can be back in Kingston in ninety. According to the GPS, I can be in Maine in seven hours and seven minutes. My car doesn’t have GPS, but Phillip’s Porsche does, and that’s what I’m driving. I left him a note with the keys to my car. This morning, on a hunch, I counted the money in my bag and found it light two grand, not one, so I figure a little collateral is in order."|"This Is Where I Leave You"|"Jonathan Tropper"
